time,pwm1,pwm2,pwm3,pwm4,depth,press,voltage,roll,pitch,yaw,a_x,a_y,a_z,w_row,w_pitch,w_yaw
204815,1100,1100,1100,1100,0.03,608,12.05,6.67,1.44,-4.41,-0.15,0.84,8.71,-1.9,-1.7,-1.4
204815,1100,1100,1100,1100,0.01,606,12.05,6.58,1.37,-4.49,-0.15,0.94,8.50,-1.4,-1.6,-1.3
204815,1202,1202,1202,1202,0.01,606,12.04,6.51,1.30,-4.56,-0.19,0.93,8.62,-0.8,-1.5,-1.2
204815,1202,1202,1202,1202,0.01,606,11.98,6.47,1.23,-4.63,-0.11,0.84,8.67,-0.4,-1.1,-1.2
204815,1202,1202,1202,1202,0.01,606,11.93,6.45,1.19,-4.69,-0.10,0.93,8.75,0.0,-0.7,-1.2
204815,1202,1202,1202,1202,0.05,610,11.91,6.40,1.17,-4.79,-0.83,0.62,8.46,-2.8,-2.3,-3.5
204815,1202,1202,1202,1202,0.04,609,11.91,6.18,0.60,-5.04,0.30,-0.25,8.93,-4.9,-16.3,-4.2
204815,1202,1202,1202,1202,0.08,614,11.90,5.87,-0.56,-5.55,-9.29,0.31,6.37,-6.2,-40.2,-10.3
204815,1202,1202,1202,1202,0.15,621,11.90,6.02,-2.86,-6.32,-4.05,-0.57,8.54,-0.5,-46.7,-11.4
204815,1202,1202,1202,1202,0.05,610,11.89,6.07,-4.19,-7.22,19.60,5.31,-0.04,1.3,-10.4,-13.7
204815,1202,1202,1202,1202,0.06,611,11.89,6.29,-4.87,-8.03,-0.36,7.57,5.39,-9.6,-7.1,-12.6
204815,1202,1202,1202,1202,0.13,619,11.88,6.01,-5.15,-8.67,-1.59,-0.11,12.58,-6.4,-0.2,-14.6
204815,1202,1202,1202,1202,0.11,617,11.89,5.48,-4.53,-9.38,3.02,-1.70,9.32,-9.9,13.6,-17.4
204815,1202,1202,1202,1202,0.11,617,11.91,5.04,-3.74,-10.10,2.63,-2.21,8.91,-10.1,4.9,-16.7
204816,1202,1202,1202,1202,0.14,620,11.89,4.38,-3.12,-10.85,6.14,7.66,8.13,-10.7,9.5,-15.8
204816,1202,1202,1202,1202,0.13,619,11.89,4.30,-2.80,-11.68,5.62,-5.52,4.63,-10.4,5.3,-16.6
204816,1202,1202,1202,1202,0.15,621,11.89,3.49,-2.32,-12.49,7.88,-0.10,13.64,-8.9,3.1,-17.3
204816,1202,1202,1202,1202,0.17,623,11.89,2.90,-2.15,-13.40,-16.15,-1.21,19.27,-8.1,-2.9,-20.2
204816,1202,1202,1202,1202,0.15,621,11.91,2.36,-1.29,-14.47,-4.34,4.91,19.38,-8.1,2.4,-23.7
204816,1202,1202,1202,1202,0.18,624,11.88,2.20,-0.95,-15.68,10.81,-1.57,-2.10,-6.1,19.6,-26.8
