time,pwm1,pwm2,pwm3,pwm4,depth,press,voltage,roll,pitch,yaw,a_x,a_y,a_z,w_row,w_pitch,w_yaw
210002,1100,1100,1100,1100,0.01,615,12.25,6.60,1.11,-32.79,-0.23,1.03,8.53,-0.3,0.7,-0.4
210002,1100,1100,1100,1100,0.03,617,12.24,6.59,1.15,-32.80,-0.11,1.03,8.63,-0.2,0.6,-0.4
210002,1200,1200,1200,1200,0.00,614,12.21,6.57,1.17,-32.82,0.30,1.02,8.43,-0.8,0.6,-0.5
210002,1200,1200,1200,1200,0.02,616,12.18,6.51,1.42,-32.89,-3.50,1.51,9.08,-0.1,-1.3,-2.1
210002,1200,1200,1200,1200,0.00,614,12.10,6.59,0.81,-33.12,-2.51,-0.82,8.74,1.3,-7.2,-4.6
210002,1200,1200,1200,1200,0.08,622,12.08,6.65,0.34,-33.52,-0.37,1.95,4.08,-2.0,-14.3,-8.2
210002,1200,1200,1200,1200,0.08,622,12.07,6.30,0.17,-34.12,6.04,1.90,0.23,-10.4,-15.6,-10.8
210002,1200,1200,1200,1200,0.06,620,12.08,5.87,-1.02,-34.92,6.67,5.49,6.40,-11.8,-8.0,-17.1
210002,1200,1200,1200,1200,0.06,620,12.11,5.44,-2.24,-35.60,10.84,5.35,4.92,-11.1,-8.4,-12.8
210002,1200,1200,1200,1200,0.08,623,12.07,4.78,-2.76,-36.31,-7.49,-7.64,11.64,-12.6,-11.2,-15.7
210002,1200,1200,1200,1200,0.08,623,12.07,4.04,-3.56,-37.11,6.82,4.47,7.79,-13.9,-4.1,-17.2
210002,1200,1200,1200,1200,0.09,624,12.08,3.32,-4.61,-37.97,0.13,3.51,9.71,-11.5,-2.9,-16.5
210002,1200,1200,1200,1200,0.15,630,12.08,3.03,-5.15,-38.95,5.50,3.57,4.70,-9.2,-0.1,-19.7
210002,1200,1200,1200,1200,0.06,620,12.08,2.58,-5.24,-39.95,11.91,1.50,4.93,-9.5,1.4,-20.0
210003,1200,1200,1200,1200,0.11,626,12.09,1.92,-6.01,-41.02,-12.20,1.45,10.00,-8.9,-1.6,-24.4
210003,1200,1200,1200,1200,0.15,630,12.08,2.11,-5.64,-42.34,1.99,-1.81,4.08,-7.9,2.5,-27.5
210003,1200,1200,1200,1200,0.15,630,12.08,1.70,-4.68,-43.63,-6.99,0.66,13.58,-7.1,3.7,-27.4
210003,1200,1200,1200,1200,0.12,627,12.07,1.50,-3.62,-44.99,-5.54,3.42,11.60,-3.7,2.6,-26.4
210003,1200,1200,1200,1200,0.18,633,12.08,1.51,-1.82,-46.39,2.90,-2.96,10.60,-2.8,10.3,-25.0
210003,1200,1200,1200,1200,0.15,630,12.07,1.42,-2.09,-47.75,1.94,-1.38,0.85,0.0,5.2,-26.1
210003,1200,1200,1200,1200,0.20,635,12.07,1.13,-2.04,-49.12,-15.11,-0.24,15.90,0.2,1.8,-27.2
210003,1200,1200,1200,1200,0.19,634,12.08,0.96,-0.66,-50.55,-6.04,-1.67,17.40,1.0,5.0,-29.4
210003,1200,1200,1200,1200,0.22,637,12.08,0.86,0.17,-52.02,-4.52,-3.10,9.52,3.7,2.5,-29.1
210003,1200,1200,1200,1200,0.18,633,12.07,0.73,0.18,-53.45,11.81,1.96,7.39,5.2,-1.6,-27.0
210003,1200,1200,1200,1200,0.20,635,12.08,0.80,0.66,-54.88,8.75,2.72,4.07,6.1,3.7,-30.0
210003,1200,1200,1200,1200,0.23,638,12.08,1.15,0.55,-56.36,-4.12,-0.26,4.57,9.0,3.8,-30.3
210003,1200,1200,1200,1200,0.23,638,12.08,1.47,0.77,-57.83,-13.73,1.88,14.34,6.0,-3.1,-30.6
210003,1200,1200,1200,1200,0.22,637,12.09,1.84,0.82,-59.33,5.06,1.11,10.89,4.5,5.1,-30.2
210003,1200,1200,1200,1200,0.23,638,12.09,1.82,0.20,-60.82,7.64,-2.00,7.27,3.4,2.5,-27.6
210003,1200,1200,1200,1200,0.25,640,12.08,1.95,0.22,-62.21,-6.77,3.47,13.99,4.2,0.7,-27.6
210003,1200,1200,1200,1200,0.24,639,12.08,2.25,1.43,-63.64,10.58,0.85,12.67,4.2,3.2,-29.1
