time,pwm1,pwm2,pwm3,pwm4,depth,press,voltage,roll,pitch,yaw,a_x,a_y,a_z,w_row,w_pitch,w_yaw
125432,1100,1100,1100,1100,0.00,613,12.20,6.49,1.18,59.24,-0.20,0.97,8.48,-0.3,-0.6,0.1
125432,1100,1100,1100,1100,-0.01,612,12.17,6.49,1.15,59.24,-0.19,1.00,8.70,-0.1,-0.6,0.1
125432,1100,1100,1100,1100,0.01,614,12.16,6.49,1.12,59.23,-0.35,1.33,7.94,0.9,-1.6,-0.6
125432,1100,1100,1100,1100,0.02,615,12.14,6.63,1.12,59.11,-5.68,1.02,8.77,-0.1,-1.6,-3.5
125432,1200,1200,1200,1200,0.00,613,12.10,6.79,2.13,58.90,-4.05,4.36,9.70,5.2,-14.6,-3.3
125432,1200,1200,1200,1200,0.00,613,12.05,6.97,2.16,58.64,-1.83,2.59,6.26,-2.0,-12.5,-2.9
125432,1200,1200,1200,1200,0.06,619,12.06,6.46,2.30,58.23,8.36,0.87,5.34,-9.8,-16.5,-9.2
125432,1200,1200,1200,1200,0.08,621,12.05,6.30,1.55,57.64,-18.28,1.68,19.60,-13.2,-9.0,-11.6
125433,1200,1200,1200,1200,0.12,626,12.04,5.75,0.84,56.96,-1.17,-7.11,11.91,-10.7,-10.3,-16.4
125433,1200,1200,1200,1200,0.08,621,12.02,5.30,0.22,56.18,-2.17,-0.75,11.80,-9.6,-9.6,-13.4
125433,1200,1200,1200,1200,0.10,624,12.04,4.85,-0.41,55.52,-5.82,5.56,7.88,-10.7,-2.1,-12.3
125433,1200,1200,1200,1200,0.10,624,12.03,4.26,-0.79,54.80,1.94,-0.69,10.69,-11.5,2.1,-13.9
125433,1200,1200,1200,1200,0.14,628,12.03,3.73,-1.23,54.02,-3.28,-0.06,8.60,-7.8,-7.8,-14.6
125433,1200,1200,1200,1200,0.11,625,12.03,3.13,-1.22,53.14,2.32,1.89,4.37,-9.1,-6.8,-20.3
125433,1200,1200,1200,1200,0.10,624,12.04,2.45,-1.83,52.11,-0.86,-1.31,6.86,-9.2,2.9,-22.6
125433,1200,1200,1200,1200,0.15,629,12.04,2.04,-1.47,51.03,-3.56,0.26,8.44,-3.4,-6.3,-23.7
125433,1200,1200,1200,1200,0.09,623,12.04,1.92,-2.11,49.91,-14.28,5.06,12.76,-1.3,-9.2,-21.7
125433,1200,1200,1200,1200,0.17,631,12.03,2.24,-1.24,48.67,-1.08,3.08,15.37,2.0,3.1,-23.4
125433,1200,1200,1200,1200,0.17,631,12.04,2.80,0.37,47.35,-7.63,0.55,7.88,2.3,2.6,-25.8
125433,1200,1200,1200,1200,0.19,633,12.03,2.92,0.28,45.98,-3.27,-2.59,7.31,1.9,4.1,-27.0
125433,1200,1200,1200,1200,0.15,629,12.03,2.69,-0.20,44.58,8.12,-1.86,4.70,2.7,8.5,-29.1
125433,1200,1200,1200,1200,0.20,634,12.03,2.71,1.09,43.16,-4.93,1.93,9.20,1.0,1.2,-29.3
125433,1200,1200,1200,1200,0.21,635,12.04,2.85,1.63,41.70,0.63,3.21,7.20,4.5,-5.1,-29.3
125433,1200,1200,1200,1200,0.20,634,12.02,2.97,1.52,40.12,0.67,2.44,3.79,3.7,1.2,-31.3
125433,1200,1200,1200,1200,0.20,634,12.05,3.49,0.88,38.43,-10.02,-1.77,9.74,4.5,3.0,-33.9
125433,1200,1200,1200,1200,0.17,631,12.05,3.38,1.49,36.79,7.79,-2.56,2.69,4.3,3.0,-30.6
125433,1200,1200,1200,1200,0.20,634,12.03,3.64,1.50,35.20,-6.10,-4.90,9.11,1.8,9.4,-33.3
