time,pwm1,pwm2,pwm3,pwm4,depth,press,voltage,roll,pitch,yaw,a_x,a_y,a_z,w_row,w_pitch,w_yaw
211755,1100,1100,1100,1100,0.02,609,11.96,6.78,1.40,120.05,-0.22,0.90,8.69,-1.0,1.6,-2.3
211755,1100,1100,1100,1100,0.04,611,11.95,6.70,1.47,119.95,-0.21,0.95,8.69,-0.8,1.2,-2.3
211755,1100,1100,1100,1100,0.00,607,11.94,6.65,1.53,119.84,-0.42,1.01,8.56,-0.2,0.6,-2.3
211755,1100,1100,1100,1100,0.03,610,11.92,6.54,1.50,119.69,-2.21,-0.76,10.91,-2.7,-3.9,-3.1
211755,1202,1202,1202,1202,0.05,612,11.86,6.22,1.32,119.43,-0.64,0.88,6.00,-8.2,-4.8,-6.3
211755,1202,1202,1202,1202,0.06,613,11.81,5.94,0.89,119.14,-5.17,-0.64,8.85,-9.9,-6.8,-5.8
211755,1202,1202,1202,1202,0.07,614,11.82,5.16,0.50,118.74,-15.77,3.92,11.62,-15.9,-21.8,-8.5
211755,1202,1202,1202,1202,0.10,618,11.83,4.18,-0.21,118.20,14.47,-7.63,8.73,-15.4,6.0,-10.9
211755,1202,1202,1202,1202,0.12,620,11.81,3.14,-0.49,117.81,5.01,-2.74,5.32,-12.6,1.5,-10.4
211755,1202,1202,1202,1202,0.07,614,11.82,2.28,-0.63,117.31,0.26,6.24,9.80,-9.7,-4.9,-10.1
211755,1202,1202,1202,1202,0.08,616,11.81,2.41,-0.21,116.77,6.40,1.99,8.52,-7.5,3.7,-10.7
211755,1202,1202,1202,1202,0.07,614,11.82,2.25,0.20,116.16,-2.94,-4.47,8.11,-5.2,-0.7,-12.9
211756,1202,1202,1202,1202,0.09,617,11.83,1.38,0.22,115.46,-1.51,2.85,12.40,-4.8,-10.0,-13.2
211756,1202,1202,1202,1202,0.10,618,11.81,1.20,0.07,114.66,-18.41,6.49,16.13,-4.5,-16.2,-18.4
211756,1202,1202,1202,1202,0.09,617,11.81,1.14,-0.20,113.79,-1.61,-4.66,0.90,-4.6,2.0,-19.5
211756,1202,1202,1202,1202,0.11,619,11.81,0.58,-0.30,112.83,-3.71,-0.06,9.46,-2.8,-4.8,-21.2
211756,1202,1202,1202,1202,0.13,621,11.81,0.59,-0.21,111.68,16.97,0.32,0.07,-4.2,9.0,-24.5
211756,1202,1202,1202,1202,0.14,622,11.80,0.57,-0.65,110.47,-0.91,-0.01,10.89,-0.1,-11.5,-23.5
211756,1202,1202,1202,1202,0.11,619,11.82,0.40,-0.72,109.24,3.32,-5.71,12.06,0.2,0.4,-25.4
211756,1202,1202,1202,1202,0.16,624,11.82,0.55,-0.72,107.87,5.21,-3.71,9.54,0.5,1.8,-26.1
211756,1202,1202,1202,1202,0.15,623,11.84,0.43,0.32,106.58,-8.51,4.12,13.68,0.7,-8.2,-24.8
211756,1202,1202,1202,1202,0.17,625,11.83,0.41,-0.36,105.32,-19.60,6.17,19.60,-0.4,-14.0,-25.9
211756,1202,1202,1202,1202,0.20,628,11.82,0.42,-0.43,104.00,5.68,-0.23,-1.76,0.1,7.8,-26.6
211756,1202,1202,1202,1202,0.18,626,11.82,0.72,-0.37,102.70,-3.82,-3.87,13.94,1.5,-2.3,-25.9
211756,1202,1202,1202,1202,0.23,631,11.83,0.78,-0.16,101.37,8.32,2.25,-1.97,3.4,2.7,-25.6
211756,1202,1202,1202,1202,0.17,625,11.82,0.83,-0.75,100.05,13.64,-3.35,1.55,3.6,4.5,-25.8
211756,1202,1202,1202,1202,0.25,633,11.81,0.46,-1.74,98.76,0.50,4.30,4.77,4.5,4.6,-25.6
211756,1202,1202,1202,1202,0.19,627,11.80,1.06,-1.94,97.49,-10.11,-4.39,16.78,5.4,-1.0,-26.1
211756,1202,1202,1202,1202,0.20,628,11.82,1.17,-1.76,96.27,-6.10,-5.39,12.92,4.6,4.1,-23.7
211756,1202,1202,1202,1202,0.25,634,11.82,1.13,-1.42,95.12,13.92,-0.27,-0.05,3.2,1.3,-22.1
211756,1202,1202,1202,1202,0.24,632,11.82,1.31,-1.59,93.95,-6.64,-0.05,14.22,1.3,-4.5,-22.7
211756,1202,1202,1202,1202,0.25,633,11.81,1.61,-1.08,92.77,-19.60,0.89,17.98,2.7,-5.1,-22.6
