time,pwm1,pwm2,pwm3,pwm4,depth,press,voltage,roll,pitch,yaw,a_x,a_y,a_z,w_row,w_pitch,w_yaw
143727,1100,1100,1100,1100,0.05,614,12.12,6.50,0.84,-9.49,-0.19,0.95,8.57,-0.1,0.6,1.0
143727,1100,1100,1100,1100,-0.02,607,12.12,6.50,0.88,-9.43,-0.11,0.93,8.63,-0.2,0.5,0.9
143727,1100,1100,1100,1100,0.06,615,12.10,6.47,0.91,-9.38,-0.17,0.97,8.58,-0.5,0.5,1.0
143727,1100,1100,1100,1100,0.03,612,12.10,6.42,0.94,-9.33,-0.15,1.01,8.67,-0.8,0.5,0.8
143727,1201,1201,1201,1201,0.00,609,12.04,6.38,0.96,-9.29,-0.24,0.95,8.72,-0.9,0.3,0.8
143727,1201,1201,1201,1201,0.07,616,11.98,6.33,0.98,-9.24,-0.19,0.95,8.69,-0.9,0.1,0.8
143727,1201,1201,1201,1201,0.08,618,11.98,6.29,0.99,-9.20,-0.19,0.95,8.73,-0.7,0.1,0.8
143727,1201,1201,1201,1201,0.06,615,11.96,6.28,0.99,-9.15,-0.18,0.87,8.66,-0.2,0.5,0.8
143727,1201,1201,1201,1201,0.08,617,11.97,6.47,1.05,-9.06,4.42,3.53,5.28,5.6,10.7,2.4
143727,1201,1201,1201,1201,0.10,620,11.98,7.11,2.12,-8.73,-9.82,0.80,14.01,12.9,20.4,4.2
143727,1201,1201,1201,1201,0.13,623,11.98,7.79,3.38,-8.34,4.11,-1.55,10.18,18.3,30.3,7.0
143727,1201,1201,1201,1201,0.11,621,11.95,8.73,5.51,-7.93,-8.39,-1.08,7.72,12.0,11.8,1.6
143727,1201,1201,1201,1201,0.15,625,11.96,8.69,5.97,-7.87,-10.85,-2.77,10.12,-7.6,-9.4,-2.6
143727,1201,1201,1201,1201,0.16,626,11.98,8.36,5.77,-8.12,2.81,2.17,9.33,-14.5,-5.1,-8.8
143727,1201,1201,1201,1201,0.14,624,11.96,7.75,5.15,-8.58,2.75,0.12,5.90,-15.7,-11.5,-10.9
143727,1201,1201,1201,1201,0.12,622,11.97,6.86,5.22,-9.22,0.72,5.86,7.45,-16.0,-3.9,-13.3
143728,1201,1201,1201,1201,0.14,624,11.97,6.01,4.31,-10.08,-5.55,2.06,9.33,-16.2,-18.2,-17.8
143728,1201,1201,1201,1201,0.13,623,11.95,5.32,4.31,-11.12,-3.67,-1.90,8.25,-17.8,-9.0,-23.6
143728,1201,1201,1201,1201,0.12,622,11.97,4.20,3.82,-12.32,-5.96,1.67,10.58,-17.2,-17.9,-23.3
143728,1201,1201,1201,1201,0.19,629,11.97,3.10,3.04,-13.63,-2.92,1.00,10.26,-18.2,-11.2,-26.2
