time,pwm1,pwm2,pwm3,pwm4,depth,press,voltage,roll,pitch,yaw,a_x,a_y,a_z,w_row,w_pitch,w_yaw
201037,1100,1100,1100,1100,0.03,609,12.08,6.63,1.42,-137.86,-0.21,0.99,8.64,0.5,-1.0,-0.7
201037,1100,1100,1100,1100,0.02,608,12.08,6.66,1.38,-137.90,-0.16,1.04,8.70,0.4,-0.9,-0.8
201037,1100,1100,1100,1100,0.04,610,12.08,6.70,1.35,-137.95,-1.87,0.92,9.14,2.7,-0.2,-1.2
201037,1100,1100,1100,1100,0.03,609,12.06,6.93,1.56,-138.03,-1.50,1.46,11.36,7.2,4.6,-2.3
201037,1201,1201,1201,1201,0.04,610,12.00,7.83,0.89,-138.18,2.52,-4.37,9.48,16.9,-8.9,-3.3
201037,1201,1201,1201,1201,0.03,609,11.95,8.73,0.85,-138.50,5.52,3.49,8.13,24.0,-29.4,-5.2
201037,1201,1201,1201,1201,0.04,610,11.93,9.86,-1.32,-139.09,-10.15,0.02,9.05,19.2,-29.7,-8.2
201037,1201,1201,1201,1201,0.12,619,11.95,10.45,-1.03,-139.92,-15.77,3.12,17.83,0.1,-13.7,-17.6
201038,1201,1201,1201,1201,0.09,616,11.93,10.04,-1.64,-140.90,8.21,3.39,3.02,-12.0,-3.7,-19.7
201038,1201,1201,1201,1201,0.11,618,11.94,9.07,-1.64,-141.73,-0.51,-0.25,12.62,-15.3,4.3,-17.2
201038,1201,1201,1201,1201,0.08,615,11.93,8.54,-1.78,-142.61,9.85,-5.82,2.91,-18.7,-0.9,-18.4
201038,1201,1201,1201,1201,0.10,617,11.94,7.52,-3.43,-143.47,2.92,4.14,10.38,-17.5,6.2,-16.8
201038,1201,1201,1201,1201,0.12,619,11.93,6.81,-3.33,-144.41,2.45,3.51,5.89,-16.8,12.3,-20.0
201038,1201,1201,1201,1201,0.15,622,11.92,6.13,-2.70,-145.48,1.22,7.24,1.63,-17.4,9.6,-22.5
201038,1201,1201,1201,1201,0.17,624,11.92,5.44,-1.57,-146.64,-5.09,-3.43,13.71,-16.4,8.2,-24.1
201038,1201,1201,1201,1201,0.17,624,11.93,4.83,-2.00,-147.91,-0.65,0.42,5.64,-10.7,4.5,-27.5
201038,1201,1201,1201,1201,0.14,621,11.92,4.40,-1.39,-149.27,-9.12,1.11,12.42,-7.2,0.2,-28.6
201038,1201,1201,1201,1201,0.15,622,11.92,4.20,-1.65,-150.72,1.96,2.85,10.73,-6.7,0.5,-29.7
