time,pwm1,pwm2,pwm3,pwm4,depth,press,voltage,roll,pitch,yaw,a_x,a_y,a_z,w_row,w_pitch,w_yaw
151450,1100,1100,1100,1100,-0.04,608,12.16,6.49,1.55,-106.16,-0.21,0.91,8.66,0.2,0.0,-0.8
151450,1100,1100,1100,1100,0.00,612,12.15,6.52,1.55,-106.20,-0.22,1.02,8.66,0.7,-0.1,-0.8
151450,1100,1100,1100,1100,-0.03,609,12.13,6.57,1.54,-106.24,-0.24,0.96,8.69,1.2,-0.2,-0.7
151450,1100,1100,1100,1100,-0.01,611,12.12,6.64,1.53,-106.28,-0.10,0.89,8.52,1.5,-0.4,-0.7
151450,1201,1201,1201,1201,0.03,615,12.04,6.70,1.51,-106.32,-0.28,1.01,8.57,1.4,-0.5,-0.7
151450,1201,1201,1201,1201,-0.04,608,11.99,6.77,1.48,-106.36,-0.23,0.96,8.53,1.3,-0.7,-0.8
151450,1201,1201,1201,1201,0.03,615,12.01,6.83,1.55,-106.40,-0.73,0.82,9.09,1.4,4.1,-0.5
151450,1201,1201,1201,1201,0.04,616,12.02,7.04,2.01,-106.35,2.02,1.40,7.98,4.5,15.3,0.2
151450,1201,1201,1201,1201,0.05,617,12.00,7.28,3.51,-106.19,4.83,5.79,6.39,6.2,27.9,1.3
151450,1201,1201,1201,1201,0.05,617,12.00,7.71,4.37,-106.06,-3.63,1.66,8.22,4.0,18.2,-1.1
151450,1201,1201,1201,1201,0.06,618,12.00,7.76,4.86,-106.07,5.38,-2.68,5.95,-1.0,21.1,-3.5
151450,1201,1201,1201,1201,0.06,618,11.98,7.73,4.82,-106.31,2.82,1.63,8.80,-4.4,-2.1,-8.6
151450,1201,1201,1201,1201,0.08,620,11.98,7.59,5.04,-106.85,2.98,2.22,10.64,-5.7,-2.6,-10.3
151450,1201,1201,1201,1201,0.08,620,12.00,7.20,4.69,-107.41,-8.66,8.44,14.03,-9.4,-11.7,-7.9
151450,1201,1201,1201,1201,0.13,626,12.01,6.81,4.35,-108.10,-10.09,2.60,15.21,-9.0,-21.4,-11.8
151450,1201,1201,1201,1201,0.11,624,12.01,6.46,4.47,-108.85,5.73,-3.21,9.22,-8.7,-4.9,-14.2
151451,1201,1201,1201,1201,0.12,625,12.00,5.75,4.03,-109.71,-0.83,1.16,5.25,-6.3,-12.2,-16.5
151451,1201,1201,1201,1201,0.13,626,12.01,5.46,4.52,-110.56,8.44,-6.12,-0.64,-8.2,1.6,-19.2
151451,1201,1201,1201,1201,0.10,623,12.00,4.98,4.07,-111.52,8.02,2.38,5.42,-9.0,7.8,-20.2
151451,1201,1201,1201,1201,0.16,629,12.01,4.28,3.65,-112.56,-1.75,0.78,9.61,-4.3,-2.1,-22.4
151451,1201,1201,1201,1201,0.15,628,12.01,3.77,3.39,-113.69,4.80,-1.22,12.17,-6.3,-6.7,-23.2
151451,1201,1201,1201,1201,0.10,623,12.02,3.51,3.15,-114.89,9.92,-0.23,3.98,-6.5,-5.7,-23.1
151451,1201,1201,1201,1201,0.14,627,11.99,3.25,2.66,-116.16,-1.69,2.60,4.90,-5.0,5.3,-26.4
151451,1201,1201,1201,1201,0.14,627,11.99,3.03,2.43,-117.48,12.07,1.75,0.59,-0.7,-4.8,-27.1
151451,1201,1201,1201,1201,0.15,628,11.97,3.10,1.58,-118.88,3.66,-2.86,9.91,-0.7,-1.2,-29.9
151451,1201,1201,1201,1201,0.20,633,12.00,3.39,1.61,-120.28,-10.88,1.36,10.02,4.0,-6.7,-27.7
151451,1201,1201,1201,1201,0.18,631,12.00,3.54,0.95,-121.72,-0.59,1.78,7.25,5.5,-2.4,-29.5
151451,1201,1201,1201,1201,0.17,630,12.00,3.71,0.57,-123.19,-1.10,-0.94,3.79,6.9,3.4,-30.1
151451,1201,1201,1201,1201,0.20,633,12.01,3.83,0.07,-124.74,4.57,-0.70,10.79,6.7,-3.5,-30.2
151451,1201,1201,1201,1201,0.20,633,12.00,4.00,-0.31,-126.23,-3.14,-1.18,11.80,4.7,-4.0,-29.2
151451,1201,1201,1201,1201,0.19,632,12.00,4.16,-0.33,-127.71,-5.23,0.72,15.51,6.8,-6.8,-28.8
151451,1201,1201,1201,1201,0.19,632,12.00,4.31,-0.29,-129.22,6.96,-0.10,3.97,4.6,3.9,-28.7
