time,pwm1,pwm2,pwm3,pwm4,depth,press,voltage,roll,pitch,yaw,a_x,a_y,a_z,w_row,w_pitch,w_yaw
163321,1100,1100,1100,1100,0.00,611,12.10,6.51,1.04,72.35,-0.15,0.90,8.56,0.0,0.7,-0.1
163321,1100,1100,1100,1100,-0.01,610,12.10,6.50,1.07,72.36,-0.12,0.97,8.65,-0.2,0.5,-0.1
163321,1100,1100,1100,1100,0.06,617,12.07,6.48,1.08,72.36,-0.67,0.89,9.18,-0.2,0.4,0.2
163322,1200,1200,1200,1200,-0.02,609,12.06,6.26,1.24,72.35,-0.78,-2.47,9.88,-3.9,1.8,-1.1
163322,1200,1200,1200,1200,0.03,614,11.98,5.67,0.82,72.27,-0.38,3.36,6.49,-11.0,-0.9,-2.4
163322,1200,1200,1200,1200,0.01,612,11.95,4.67,1.70,72.08,1.18,3.09,2.77,-24.7,12.3,-5.4
163322,1200,1200,1200,1200,0.09,621,11.96,3.67,0.51,71.75,6.79,2.42,0.40,-18.9,-6.7,-7.1
163322,1200,1200,1200,1200,0.09,621,11.95,3.26,1.16,71.30,0.89,2.07,14.07,-9.8,-1.5,-8.6
163322,1200,1200,1200,1200,0.08,619,11.94,2.81,1.43,70.94,2.52,-4.65,11.23,-4.3,-7.4,-7.8
163322,1200,1200,1200,1200,0.06,617,11.94,2.43,1.95,70.55,7.13,4.51,10.36,-2.6,-2.1,-8.9
163322,1200,1200,1200,1200,0.06,617,11.94,2.33,0.51,69.99,-12.36,-2.79,10.47,-4.6,-10.3,-13.0
163322,1200,1200,1200,1200,0.10,622,11.95,2.13,0.11,69.33,-19.60,0.37,19.56,-3.7,-12.6,-13.5
163322,1200,1200,1200,1200,0.10,622,11.94,1.99,1.34,68.66,3.27,-2.27,13.59,-1.6,-0.5,-12.7
163322,1200,1200,1200,1200,0.16,628,11.94,1.56,0.89,67.97,-8.82,-1.38,9.50,-1.3,-9.3,-12.2
163322,1200,1200,1200,1200,0.17,629,11.95,1.32,0.40,67.20,-7.17,1.41,6.41,-0.3,-7.6,-15.7
163322,1200,1200,1200,1200,0.15,627,11.95,1.28,-1.09,66.37,11.23,2.73,-0.17,0.9,-1.8,-16.5
163322,1200,1200,1200,1200,0.16,628,11.95,1.44,-1.92,65.57,-3.04,1.63,14.03,-1.6,-2.1,-17.4
163322,1200,1200,1200,1200,0.17,629,11.94,1.21,-1.14,64.78,-2.89,-2.87,8.35,0.2,-4.2,-16.2
163322,1200,1200,1200,1200,0.12,624,11.94,1.03,-0.96,63.93,1.62,7.72,7.05,2.5,-0.7,-17.5
163322,1200,1200,1200,1200,0.16,628,11.95,1.40,-0.38,63.19,5.81,-4.13,7.07,2.8,4.9,-14.3
163322,1200,1200,1200,1200,0.17,629,11.94,1.11,-0.51,62.40,-0.44,-2.18,4.48,0.3,0.8,-16.7
163322,1200,1200,1200,1200,0.19,631,11.94,1.18,-1.33,61.51,-1.19,-0.87,17.33,-0.8,-4.3,-19.6
163322,1200,1200,1200,1200,0.17,629,11.92,1.35,0.21,60.60,-6.52,-3.24,15.62,-0.2,1.9,-17.1
163323,1200,1200,1200,1200,0.23,635,11.94,1.47,1.04,59.62,5.48,1.00,5.76,1.3,-0.8,-21.1
163323,1200,1200,1200,1200,0.19,631,11.95,1.44,0.44,58.55,-5.53,-0.67,16.26,-0.2,-1.0,-20.6
163323,1200,1200,1200,1200,0.22,634,11.93,1.31,0.82,57.51,-1.26,1.13,10.58,1.6,3.5,-21.7
163323,1200,1200,1200,1200,0.20,632,11.95,1.33,1.01,56.46,2.57,-0.06,9.30,1.5,-2.7,-21.9
163323,1200,1200,1200,1200,0.22,634,11.93,1.25,0.40,55.29,-15.70,0.47,17.92,0.5,-3.6,-22.9
163323,1200,1200,1200,1200,0.22,634,11.92,1.23,0.92,54.16,-7.24,-0.01,11.85,0.5,4.1,-22.0
163323,1200,1200,1200,1200,0.22,634,11.95,1.11,1.83,52.93,-0.26,1.59,10.69,2.5,-2.2,-22.9
163323,1200,1200,1200,1200,0.22,634,11.94,1.42,1.44,51.72,-8.80,1.22,13.01,3.1,-4.8,-23.4
163323,1200,1200,1200,1200,0.25,637,11.93,1.18,2.13,50.49,10.22,5.11,-2.91,3.2,1.7,-24.2
163323,1200,1200,1200,1200,0.24,636,11.94,1.31,1.14,49.25,3.01,-1.70,12.41,2.8,-1.1,-25.9
163323,1200,1200,1200,1200,0.21,633,11.92,1.36,0.20,48.01,4.90,1.30,9.29,2.6,8.4,-26.5
163323,1200,1200,1200,1200,0.26,639,11.94,1.21,0.26,46.86,-4.23,3.27,14.05,4.8,4.2,-23.6
163323,1200,1200,1200,1200,0.25,638,11.92,1.35,1.40,45.72,-3.18,3.72,8.66,2.6,7.3,-22.5
163323,1200,1200,1200,1200,0.25,638,11.92,1.57,1.15,44.59,-15.31,1.56,16.55,1.9,0.8,-21.1
163323,1200,1200,1200,1200,0.27,640,11.94,1.54,2.25,43.44,2.07,-3.48,9.21,1.5,4.5,-22.3
163323,1200,1200,1200,1200,0.23,635,11.93,1.33,1.67,42.22,7.53,-4.60,6.48,2.6,2.6,-23.3
163323,1200,1200,1200,1200,0.27,640,11.95,1.47,1.20,41.02,6.53,-0.92,11.80,2.0,6.3,-24.2
163323,1200,1200,1200,1200,0.32,645,11.94,1.34,1.45,39.76,-14.62,0.42,15.45,2.9,-4.2,-27.5
163323,1200,1200,1200,1200,0.31,644,11.94,1.44,1.85,38.50,6.38,-2.81,1.50,3.0,4.8,-25.9
163323,1200,1200,1200,1200,0.30,643,11.93,1.45,1.75,37.27,-1.11,3.88,12.95,4.9,6.5,-25.1
163324,1200,1200,1200,1200,0.29,642,11.94,1.40,1.65,36.05,11.63,1.56,0.78,2.4,3.5,-24.4
163324,1200,1200,1200,1200,0.27,640,11.93,1.44,1.10,34.85,-9.68,9.07,15.78,4.0,-1.6,-25.4
163324,1200,1200,1200,1200,0.32,645,11.93,1.57,1.27,33.60,-0.07,2.17,7.80,3.7,1.2,-24.0
163324,1200,1200,1200,1200,0.35,648,11.94,1.85,1.60,32.25,-9.98,-0.66,8.25,1.7,-3.5,-27.3
163324,1200,1200,1200,1200,0.31,644,11.94,1.90,2.13,30.80,-3.31,-3.27,13.99,0.7,-3.9,-27.5
163324,1200,1200,1200,1200,0.31,644,11.92,2.10,2.18,29.33,-1.81,-0.77,19.38,4.0,-1.0,-29.3
163324,1200,1200,1200,1200,0.31,644,11.94,1.88,2.48,27.79,9.81,-4.49,1.62,3.4,0.5,-31.5
163324,1200,1200,1200,1200,0.32,645,11.93,1.73,0.82,26.19,4.23,3.56,5.93,2.0,-3.5,-33.9
163324,1200,1200,1200,1200,0.30,643,11.93,2.04,0.60,24.47,5.65,-2.77,10.03,0.5,-4.2,-36.7
163324,1200,1200,1200,1200,0.28,641,11.92,2.03,0.88,22.69,2.34,0.05,13.70,2.1,-1.3,-36.6
163324,1200,1200,1200,1200,0.33,646,11.93,2.42,0.80,20.89,7.62,-4.66,5.42,0.5,-1.5,-35.2
163324,1200,1200,1200,1200,0.29,642,11.94,2.62,-0.23,19.14,-5.98,4.50,6.77,1.0,-4.8,-34.5
163324,1200,1200,1200,1200,0.36,649,11.92,2.65,0.81,17.34,-4.54,-5.54,11.63,0.2,-9.1,-33.0
163324,1200,1200,1200,1200,0.33,646,11.94,2.39,0.12,15.57,2.95,0.68,13.25,1.2,2.8,-34.3
163324,1200,1200,1200,1200,0.40,653,11.93,2.15,0.21,13.86,1.87,-1.80,7.91,-0.2,3.6,-33.8
163324,1200,1200,1200,1200,0.29,642,11.93,2.10,0.30,12.16,-4.62,3.89,8.31,1.3,2.1,-34.7
163324,1200,1200,1200,1200,0.33,646,11.94,1.98,1.22,10.46,-0.47,-0.42,5.75,-1.3,-2.4,-34.5
163324,1200,1200,1200,1200,0.32,645,11.94,1.49,1.91,8.82,17.09,-4.34,6.81,-3.0,10.8,-32.8
163324,1200,1200,1200,1200,0.34,647,11.94,1.17,1.50,7.25,-1.27,-6.14,14.06,-4.9,2.3,-33.7
163324,1200,1200,1200,1200,0.31,644,11.92,0.77,2.10,5.67,-3.65,3.24,9.71,-4.6,1.5,-30.6
163325,1200,1200,1200,1200,0.34,647,11.94,0.38,0.78,4.07,4.65,0.58,8.36,-3.8,-0.7,-31.9
163325,1200,1200,1200,1200,0.36,649,11.94,0.29,1.40,2.46,1.69,1.51,3.12,-6.8,9.2,-31.4
163325,1200,1200,1200,1200,0.38,651,11.95,0.19,1.56,0.91,6.40,3.91,9.70,-4.9,4.6,-29.5
163325,1200,1200,1200,1200,0.34,647,11.93,0.21,1.61,-0.68,-7.68,-4.50,12.88,-4.0,9.9,-30.9
163325,1200,1200,1200,1200,0.35,648,11.94,-0.33,2.01,-2.30,2.11,1.43,11.25,0.4,0.1,-32.0
163325,1200,1200,1200,1200,0.33,646,11.93,-0.22,2.45,-3.88,-2.26,-2.84,8.04,0.4,1.0,-32.4
163325,1200,1200,1200,1200,0.38,651,11.94,-0.44,1.94,-5.45,-3.49,1.03,6.95,4.3,4.4,-30.8
163325,1200,1200,1200,1200,0.39,652,11.94,0.03,1.34,-6.92,9.93,-4.79,8.07,6.0,4.3,-30.3
163325,1200,1200,1200,1200,0.36,649,11.95,0.07,1.77,-8.40,-8.67,-2.53,14.49,4.8,-0.3,-29.2
163325,1200,1200,1200,1200,0.36,649,11.94,-0.03,1.94,-9.82,6.67,2.65,4.82,1.4,2.5,-27.1
163325,1200,1200,1200,1200,0.39,652,11.92,-0.00,2.26,-11.20,9.36,0.94,2.62,3.4,5.2,-27.4
163325,1200,1200,1200,1200,0.36,649,11.93,0.00,2.00,-12.60,-0.41,0.69,5.55,3.1,7.7,-28.1
163325,1200,1200,1200,1200,0.39,652,11.93,0.20,1.69,-13.99,6.69,1.56,10.22,0.6,10.2,-27.8
163325,1200,1200,1200,1200,0.39,652,11.95,0.27,0.91,-15.36,3.34,-1.27,11.44,3.6,-3.0,-28.1
163325,1200,1200,1200,1200,0.40,653,11.93,0.41,0.89,-16.72,-0.31,-1.14,7.20,2.1,4.0,-29.4
163325,1200,1200,1200,1200,0.38,651,11.93,0.45,0.39,-18.14,-4.58,5.74,11.63,2.7,-1.6,-29.5
163325,1200,1200,1200,1200,0.37,650,11.94,0.72,0.99,-19.51,5.34,-3.84,13.22,1.8,9.9,-26.6
163325,1200,1200,1200,1200,0.41,654,11.93,0.96,1.19,-20.84,-5.90,0.39,13.69,3.4,1.6,-25.7
163325,1200,1200,1200,1200,0.41,654,11.94,1.15,0.61,-22.19,-1.59,0.28,8.60,4.1,4.6,-25.2
163325,1200,1200,1200,1200,0.43,657,11.93,1.58,1.22,-23.47,3.44,6.31,6.68,3.4,-2.0,-25.7
163326,1200,1200,1200,1200,0.43,657,11.93,1.83,1.93,-24.72,-11.08,-2.98,13.24,3.2,3.4,-23.7
163326,1200,1200,1200,1200,0.42,655,11.93,2.04,2.47,-26.01,-8.13,-2.10,16.63,3.7,1.4,-25.5
163326,1200,1200,1200,1200,0.42,655,11.93,2.03,2.90,-27.22,8.78,-1.36,4.82,2.7,5.3,-22.5
163326,1200,1200,1200,1200,0.42,655,11.93,2.20,2.69,-28.31,-5.62,0.09,13.04,0.9,3.5,-22.6
163326,1200,1200,1200,1200,0.42,655,11.94,2.26,2.57,-29.41,6.95,-0.81,1.13,0.7,1.8,-21.2
163326,1200,1200,1200,1200,0.42,655,11.93,1.98,1.94,-30.44,-8.42,2.86,9.84,0.8,3.8,-21.9
163326,1200,1200,1200,1200,0.41,654,11.91,2.09,2.99,-31.48,0.32,1.56,9.81,0.8,8.9,-20.8
163326,1200,1200,1200,1200,0.47,661,11.94,2.05,4.32,-32.44,6.55,2.88,8.19,0.8,5.7,-19.8
163326,1200,1200,1200,1200,0.45,659,11.92,1.90,4.13,-33.35,-6.03,-2.14,16.66,2.3,1.3,-18.1
163326,1200,1200,1200,1200,0.44,658,11.94,1.80,4.23,-34.25,8.50,-1.15,-0.59,-0.7,7.5,-18.1
163326,1200,1200,1200,1200,0.43,657,11.94,1.16,3.58,-35.11,2.15,1.66,7.59,1.8,1.9,-17.5
163326,1200,1200,1200,1200,0.44,658,11.92,1.17,2.79,-36.02,4.43,0.97,6.11,1.3,5.2,-17.4
163326,1200,1200,1200,1200,0.44,658,11.94,1.33,3.08,-36.81,-2.39,-1.16,7.04,1.8,5.1,-16.6
163326,1200,1200,1200,1200,0.44,658,11.93,1.48,3.56,-37.58,7.02,-0.82,2.28,0.5,12.9,-14.9
163326,1200,1200,1200,1200,0.47,661,11.93,1.46,2.82,-38.32,2.29,-0.50,2.01,0.5,-0.3,-14.2
163326,1200,1200,1200,1200,0.44,658,11.93,1.47,2.19,-39.00,5.46,-0.12,4.35,1.0,-1.5,-12.9
163326,1200,1200,1200,1200,0.43,657,11.93,1.37,2.40,-39.59,1.48,0.74,7.42,1.8,-2.9,-10.3
163326,1200,1200,1200,1200,0.46,660,11.93,1.24,2.40,-40.20,5.00,-1.23,5.58,0.4,6.3,-12.8
163326,1200,1200,1200,1200,0.45,659,11.93,1.47,2.19,-40.76,6.16,0.83,6.90,2.3,-1.2,-9.9
163326,1200,1200,1200,1200,0.44,658,11.93,1.50,1.96,-41.30,7.42,1.60,7.08,4.6,-7.2,-10.1
163327,1200,1200,1200,1200,0.48,662,11.93,1.49,1.91,-41.84,-10.00,1.59,13.16,0.7,-11.3,-11.0
163327,1200,1200,1200,1200,0.50,664,11.92,1.65,2.49,-42.35,11.11,-1.10,6.94,0.9,4.7,-10.9
163327,1200,1200,1200,1200,0.46,660,11.94,1.58,2.17,-42.86,0.75,2.17,6.44,0.7,-5.2,-10.6
163327,1200,1200,1200,1200,0.46,660,11.94,1.32,1.19,-43.45,-1.38,1.83,11.71,0.8,0.5,-12.0
163327,1200,1200,1200,1200,0.43,657,11.93,1.31,1.15,-44.03,-1.32,1.33,8.50,0.4,-0.2,-11.3
163327,1200,1200,1200,1200,0.47,661,11.94,1.08,1.79,-44.71,-3.77,0.23,12.24,-0.7,4.6,-12.6
