time,pwm1,pwm2,pwm3,pwm4,depth,press,voltage,roll,pitch,yaw,a_x,a_y,a_z,w_row,w_pitch,w_yaw
194406,1100,1100,1100,1100,-0.07,609,12.03,6.58,1.29,111.53,-0.21,0.99,8.59,0.2,-0.7,-0.5
194406,1100,1100,1100,1100,-0.02,614,12.02,6.58,1.27,111.49,-0.23,0.89,8.59,0.2,-0.7,-0.6
194406,1100,1100,1100,1100,-0.03,613,12.02,6.59,1.25,111.46,-0.21,0.97,8.56,0.3,-0.5,-0.7
194406,1100,1100,1100,1100,-0.02,614,12.00,6.59,1.25,111.43,-0.21,0.91,8.47,0.2,-0.1,-0.6
194406,1201,1201,1201,1201,-0.02,614,11.93,6.60,1.26,111.39,-0.18,0.91,8.76,0.4,0.1,-0.7
194406,1201,1201,1201,1201,0.02,618,11.89,6.60,1.28,111.36,-0.12,0.98,8.46,0.3,0.4,-0.8
194406,1201,1201,1201,1201,0.02,618,11.88,6.60,1.33,111.33,-0.50,0.93,8.70,0.0,-0.2,-0.7
194406,1201,1201,1201,1201,0.02,618,11.88,6.41,1.57,111.26,-1.19,0.64,9.84,-5.3,-2.7,-2.0
194406,1201,1201,1201,1201,0.04,620,11.88,5.85,1.17,111.09,-6.97,4.43,13.51,-12.5,-8.4,-3.1
194406,1201,1201,1201,1201,0.03,619,11.90,5.16,1.63,110.85,-9.47,5.05,9.98,-17.6,-0.4,-5.2
194406,1201,1201,1201,1201,0.03,619,11.88,4.47,1.01,110.54,-14.81,2.58,14.53,-20.0,-10.7,-6.4
194406,1201,1201,1201,1201,0.03,619,11.89,3.71,0.90,110.20,2.39,-0.55,5.94,-13.4,-4.8,-4.1
194406,1201,1201,1201,1201,0.04,620,11.87,2.68,0.75,109.89,-5.20,5.06,8.90,-8.7,-9.9,-6.1
194406,1201,1201,1201,1201,0.04,620,11.88,2.30,1.14,109.53,0.62,-0.76,6.02,-5.9,-3.4,-5.9
194406,1201,1201,1201,1201,0.08,624,11.88,2.17,1.06,108.99,3.71,2.45,5.71,-6.6,3.0,-12.0
194406,1201,1201,1201,1201,0.06,622,11.89,1.93,1.26,108.31,3.76,-0.88,8.30,-4.3,1.2,-14.5
194406,1201,1201,1201,1201,0.07,623,11.89,1.73,1.76,107.52,1.89,-2.71,12.69,-4.0,2.0,-16.7
194406,1201,1201,1201,1201,0.09,626,11.88,1.33,2.07,106.69,5.10,-3.61,5.09,-4.9,3.9,-16.5
194406,1201,1201,1201,1201,0.11,628,11.87,0.96,2.15,105.91,0.84,0.09,8.29,-2.6,7.8,-14.6
194406,1201,1201,1201,1201,0.11,628,11.87,0.83,2.14,105.13,-0.12,-4.58,8.57,-1.0,-1.2,-15.0
194407,1201,1201,1201,1201,0.11,628,11.87,0.35,1.30,104.28,6.35,-0.24,2.60,-0.4,-7.2,-16.5
194407,1201,1201,1201,1201,0.12,629,11.89,0.36,0.24,103.37,3.37,-2.35,7.55,0.6,-8.7,-18.3
194407,1201,1201,1201,1201,0.14,631,11.88,0.20,0.23,102.43,-2.01,1.98,12.58,-1.0,-3.7,-19.3
194407,1201,1201,1201,1201,0.14,631,11.87,0.30,-0.56,101.43,-7.03,-0.84,12.42,-1.5,-7.4,-21.5
194407,1201,1201,1201,1201,0.16,633,11.88,0.27,-0.51,100.31,-4.60,-1.17,5.57,-0.6,0.1,-25.3
194407,1201,1201,1201,1201,0.15,632,11.88,0.25,-0.63,99.15,8.26,-2.57,8.43,0.6,0.9,-23.8
194407,1201,1201,1201,1201,0.14,631,11.89,0.41,-1.16,97.95,4.33,-0.65,8.41,1.2,0.2,-23.4
194407,1201,1201,1201,1201,0.14,631,11.88,0.65,-0.72,96.70,4.20,3.82,12.75,2.3,6.2,-25.0
194407,1201,1201,1201,1201,0.15,632,11.88,0.95,-1.09,95.41,-11.90,-1.33,12.89,3.8,-5.7,-24.7
194407,1201,1201,1201,1201,0.17,634,11.87,1.22,-0.08,94.19,0.60,0.14,4.93,4.3,-3.5,-24.3
194407,1201,1201,1201,1201,0.15,632,11.88,1.35,-0.28,92.94,0.72,1.20,8.86,6.5,2.3,-26.5
194407,1201,1201,1201,1201,0.17,634,11.89,1.88,-0.19,91.67,-4.38,0.09,12.47,5.9,0.5,-25.1
194407,1201,1201,1201,1201,0.19,636,11.88,1.91,-0.48,90.49,-0.69,1.98,7.44,4.7,6.3,-23.8
194407,1201,1201,1201,1201,0.17,634,11.89,2.10,-0.23,89.36,-1.62,1.82,14.18,4.2,-1.6,-23.8
194407,1201,1201,1201,1201,0.18,635,11.88,2.37,0.19,88.30,6.55,-2.00,6.39,1.9,0.9,-21.0
194407,1201,1201,1201,1201,0.22,639,11.88,2.54,-0.11,87.27,-6.46,1.68,12.01,4.9,0.9,-20.2
194407,1201,1201,1201,1201,0.22,639,11.89,2.41,-0.19,86.29,7.48,-4.53,4.49,3.9,2.3,-18.6
194407,1201,1201,1201,1201,0.22,639,11.87,2.32,-0.07,85.35,1.13,3.93,7.13,3.4,-0.9,-18.9
194407,1201,1201,1201,1201,0.19,636,11.87,2.17,0.25,84.45,-3.23,0.21,13.73,4.2,5.4,-18.4
194407,1201,1201,1201,1201,0.22,639,11.88,2.15,0.23,83.62,-1.00,-3.27,10.58,3.2,2.8,-16.6
194408,1201,1201,1201,1201,0.24,641,11.89,2.18,0.86,82.83,8.71,-1.22,6.03,2.8,10.3,-17.5
194408,1201,1201,1201,1201,0.22,639,11.88,2.48,0.96,82.03,-9.52,1.03,16.78,5.3,-0.7,-14.8
