time,pwm1,pwm2,pwm3,pwm4,depth,press,voltage,roll,pitch,yaw,a_x,a_y,a_z,w_row,w_pitch,w_yaw
203654,1100,1100,1100,1100,0.03,612,12.13,6.69,0.62,-106.71,-0.10,1.00,8.74,-0.1,1.2,0.7
203654,1100,1100,1100,1100,0.00,609,12.11,6.67,0.67,-106.67,-0.07,1.01,8.62,-0.7,0.7,0.7
203654,1200,1200,1200,1200,0.00,609,12.10,6.62,0.71,-106.63,-0.15,1.01,8.61,-1.1,0.4,0.6
203654,1200,1200,1200,1200,0.04,613,12.04,6.56,0.72,-106.60,-0.11,0.95,8.70,-1.3,0.0,0.7
203654,1200,1200,1200,1200,0.05,614,11.99,6.49,0.71,-106.57,-0.21,1.03,8.66,-1.4,-0.4,0.6
203654,1200,1200,1200,1200,0.05,614,11.97,6.42,0.68,-106.55,-0.14,0.95,8.50,-1.2,-0.8,0.7
203654,1200,1200,1200,1200,0.07,616,11.96,6.39,0.70,-106.51,0.41,0.48,8.69,-0.4,4.3,0.3
203654,1200,1200,1200,1200,0.06,615,11.98,6.41,1.09,-106.41,7.57,1.97,4.10,0.2,17.9,0.7
203654,1200,1200,1200,1200,0.10,620,11.98,6.46,2.32,-106.20,-8.36,-0.13,15.71,2.0,45.2,0.8
203654,1200,1200,1200,1200,0.08,618,11.97,6.28,5.38,-105.92,-1.67,2.22,5.16,-7.4,47.9,-2.8
203654,1200,1200,1200,1200,0.11,621,11.95,5.95,6.90,-105.94,-6.70,4.54,3.21,-7.7,13.4,-7.1
203654,1200,1200,1200,1200,0.10,620,11.96,5.67,7.25,-106.46,-3.85,3.74,9.54,-5.7,-7.4,-11.0
203654,1200,1200,1200,1200,0.08,617,11.94,5.57,7.29,-106.92,-4.24,1.23,10.02,-2.8,-15.1,-7.3
203654,1200,1200,1200,1200,0.14,624,11.97,5.32,6.32,-107.33,-1.12,0.48,15.46,-4.5,-17.8,-6.3
203654,1200,1200,1200,1200,0.13,623,11.97,5.23,5.16,-107.72,-1.07,0.54,9.77,-4.7,-15.6,-5.8
203654,1200,1200,1200,1200,0.18,628,11.96,4.68,3.99,-108.24,-6.90,-0.33,10.18,-6.3,-20.0,-8.6
203654,1200,1200,1200,1200,0.17,627,11.95,4.38,2.81,-108.75,-7.25,0.30,9.60,-5.0,-26.6,-8.6
203654,1200,1200,1200,1200,0.16,626,11.97,4.00,2.14,-109.36,3.55,1.36,11.25,-5.2,-19.2,-11.0
203655,1200,1200,1200,1200,0.18,628,11.97,3.76,0.80,-110.03,-5.31,-1.89,11.37,-2.2,-18.9,-12.3
203655,1200,1200,1200,1200,0.17,627,11.95,3.41,0.18,-110.71,-1.21,3.29,9.91,-6.0,-16.2,-12.6
203655,1200,1200,1200,1200,0.20,630,11.96,3.32,-0.53,-111.45,-10.30,1.74,13.06,-7.1,-11.4,-13.7
203655,1200,1200,1200,1200,0.18,628,11.95,3.31,-1.50,-112.16,4.98,3.76,3.23,-4.7,-10.9,-13.8
203655,1200,1200,1200,1200,0.23,633,11.95,2.91,-1.39,-112.92,7.01,3.39,9.49,-4.3,-3.2,-16.2
203655,1200,1200,1200,1200,0.19,629,11.97,2.78,-1.22,-113.77,1.24,-3.73,3.57,-3.7,1.8,-16.5
203655,1200,1200,1200,1200,0.24,634,11.96,2.54,-1.45,-114.56,-2.78,2.90,13.31,-2.7,-5.2,-17.5
203655,1200,1200,1200,1200,0.21,631,11.97,2.33,-1.65,-115.50,-3.23,3.34,4.49,-2.0,-0.7,-21.4
203655,1200,1200,1200,1200,0.23,633,11.96,2.27,-1.73,-116.48,-2.56,-0.94,3.36,-0.9,-5.9,-20.4
203655,1200,1200,1200,1200,0.23,633,11.97,2.38,-1.82,-117.55,9.07,-4.48,8.18,2.4,0.5,-21.7
203655,1200,1200,1200,1200,0.25,636,11.95,2.17,-1.46,-118.63,6.16,2.19,9.17,3.5,-0.4,-21.5
203655,1200,1200,1200,1200,0.25,635,11.97,2.09,-0.47,-119.75,-0.30,3.16,8.84,2.3,1.4,-23.4
203655,1200,1200,1200,1200,0.25,635,11.95,2.34,-0.46,-120.93,2.63,-0.21,5.98,5.2,3.5,-24.7
203655,1200,1200,1200,1200,0.25,635,11.97,2.41,-0.67,-122.12,-0.24,-2.96,14.23,3.7,6.7,-26.3
203655,1200,1200,1200,1200,0.29,640,11.96,2.63,-1.03,-123.48,-3.22,4.32,8.63,4.3,3.5,-29.9
203655,1200,1200,1200,1200,0.28,639,11.97,2.76,-0.51,-124.91,4.55,1.28,7.46,4.1,3.2,-30.8
203655,1200,1200,1200,1200,0.28,639,11.96,2.90,-0.87,-126.38,-3.93,3.22,9.84,4.4,0.0,-28.8
203655,1200,1200,1200,1200,0.26,637,11.96,3.27,-0.25,-127.87,2.41,1.04,5.76,4.9,0.3,-30.0
203655,1200,1200,1200,1200,0.29,640,11.96,3.29,0.06,-129.51,-5.37,-5.40,15.95,1.2,-2.2,-32.7
203655,1200,1200,1200,1200,0.25,635,11.97,3.41,0.02,-131.17,-1.16,-0.16,7.00,2.6,1.5,-32.7
203656,1201,1201,1201,1201,0.30,641,11.95,3.63,-0.47,-132.89,0.09,-1.82,9.43,0.6,2.6,-34.6
203656,1201,1201,1201,1201,0.31,642,11.94,3.61,0.05,-134.59,-3.57,0.68,5.17,4.0,-0.5,-34.5
