time,pwm1,pwm2,pwm3,pwm4,depth,press,voltage,roll,pitch,yaw,a_x,a_y,a_z,w_row,w_pitch,w_yaw
144710,1100,1100,1100,1100,0.01,610,12.16,7.07,1.75,64.43,-0.28,1.08,8.59,-0.5,0.4,0.2
144710,1100,1100,1100,1100,0.01,610,12.13,7.05,1.77,64.45,-0.31,1.10,8.53,-0.4,0.1,0.2
144710,1201,1201,1201,1201,0.01,610,12.12,7.03,1.78,64.47,-0.29,1.13,8.60,-0.5,-0.1,0.3
144710,1201,1201,1201,1201,0.04,613,12.09,7.01,1.77,64.48,-0.29,1.10,8.67,-0.4,-0.3,0.3
144710,1201,1201,1201,1201,0.06,615,12.00,8.29,-0.64,62.29,-9.81,2.60,15.21,-10.6,-9.9,-13.5
144710,1201,1201,1201,1201,0.06,615,11.98,7.95,-0.34,61.50,9.10,-0.11,5.94,-13.1,-6.7,-17.1
144711,1201,1201,1201,1201,0.07,616,12.00,7.62,-1.09,60.55,4.70,-0.71,10.70,-12.3,-4.3,-19.1
144711,1201,1201,1201,1201,0.04,613,11.98,6.87,0.20,59.54,16.59,3.27,1.33,-10.3,-6.1,-18.9
144711,1201,1201,1201,1201,0.13,623,11.99,6.27,-0.92,58.38,-2.02,3.95,3.65,-9.6,0.2,-23.6
144711,1201,1201,1201,1201,0.14,624,11.98,6.00,-1.92,57.13,1.57,4.79,2.06,-8.1,-4.1,-25.8
144711,1201,1201,1201,1201,0.16,626,11.98,5.83,-2.18,55.80,6.33,1.10,0.35,-6.7,0.5,-27.2
144711,1201,1201,1201,1201,0.18,628,12.00,5.38,-3.14,54.44,4.57,-0.60,8.90,-6.8,3.2,-29.1
144711,1201,1201,1201,1201,0.17,627,11.99,5.26,-3.39,53.08,-0.93,2.22,8.22,-1.8,2.0,-28.4
144711,1201,1201,1201,1201,0.18,628,11.99,5.36,-3.78,51.74,-3.53,1.27,12.33,-3.0,10.1,-27.8
144711,1201,1201,1201,1201,0.22,632,12.01,5.58,-4.86,50.33,-0.67,0.25,9.58,1.0,3.5,-29.0
144711,1201,1201,1201,1201,0.20,630,11.99,6.08,-5.34,48.87,-5.32,-6.81,13.55,1.2,6.3,-30.1
144711,1201,1201,1201,1201,0.20,630,11.99,6.39,-6.03,47.27,-2.54,3.05,10.43,0.4,0.8,-32.7
144711,1201,1201,1201,1201,0.23,633,12.01,6.51,-6.02,45.69,-3.06,1.08,8.44,-0.4,3.1,-33.0
144711,1201,1201,1201,1201,0.21,631,12.00,6.55,-5.59,44.05,1.65,0.41,5.35,-1.4,-5.3,-34.3
144711,1201,1201,1201,1201,0.19,629,11.98,6.45,-5.21,42.41,5.13,-0.03,2.87,-0.8,-5.0,-32.2
144711,1201,1201,1201,1201,0.22,632,12.01,6.52,-5.93,40.78,0.38,-3.35,4.64,-0.6,-2.9,-33.6
144711,1201,1201,1201,1201,0.23,633,11.99,6.88,-5.57,39.06,-4.34,3.17,9.38,3.2,-7.1,-34.2
144711,1201,1201,1201,1201,0.24,634,11.99,7.28,-5.85,37.35,0.48,-3.99,3.75,4.3,-3.5,-34.5
144711,1201,1201,1201,1201,0.23,633,11.98,7.72,-6.44,35.58,4.27,5.70,4.70,5.0,-4.6,-35.0
144711,1201,1201,1201,1201,0.21,631,11.99,7.84,-5.17,33.87,1.64,3.62,8.36,6.8,-3.9,-34.3
144711,1201,1201,1201,1201,0.27,638,11.99,8.17,-5.31,32.19,9.01,0.98,5.41,3.6,6.3,-32.6
144712,1201,1201,1201,1201,0.27,638,11.99,9.07,-2.12,25.76,2.66,3.05,4.40,4.9,5.5,-35.2
144712,1201,1201,1201,1201,0.28,639,11.99,9.21,-1.88,24.06,-4.79,1.50,10.71,1.3,0.5,-37.1
144712,1201,1201,1201,1201,0.28,639,12.00,9.08,-1.57,22.37,-1.64,2.60,6.44,-2.0,5.4,-37.2
144712,1201,1201,1201,1201,0.25,636,11.99,8.82,-1.13,20.65,-2.50,2.72,8.60,-1.3,-0.4,-34.4
144712,1201,1201,1201,1201,0.28,639,11.98,8.43,0.20,18.83,-11.10,0.83,18.22,1.0,2.3,-38.1
144712,1201,1201,1201,1201,0.25,636,12.00,8.02,1.31,17.06,-0.36,1.10,7.30,0.9,3.5,-34.3
144712,1201,1201,1201,1201,0.31,642,11.98,8.00,1.78,15.30,-2.78,5.13,15.50,1.2,0.4,-36.5
144712,1201,1201,1201,1201,0.27,638,12.00,7.62,2.94,13.52,7.29,-3.67,1.63,4.5,7.7,-37.8
144712,1201,1201,1201,1201,0.25,636,12.00,7.33,3.78,11.73,7.03,2.37,5.59,3.6,2.0,-37.2
144712,1201,1201,1201,1201,0.31,642,12.00,7.08,3.45,10.00,1.16,7.05,2.53,2.9,0.4,-35.1
144712,1201,1201,1201,1201,0.28,639,11.99,7.28,2.45,8.28,-0.61,-1.42,6.96,0.5,0.9,-36.7
144712,1201,1201,1201,1201,0.30,641,11.98,7.08,3.45,6.53,2.05,3.45,7.78,-0.1,6.2,-33.9
144712,1201,1201,1201,1201,0.32,643,11.99,6.61,3.94,4.81,4.12,-1.81,7.01,1.5,7.8,-33.9
144712,1201,1201,1201,1201,0.33,644,11.98,6.48,3.73,3.05,-7.50,-2.75,11.47,3.8,4.3,-34.8
144712,1201,1201,1201,1201,0.32,643,12.00,6.53,3.72,1.28,-1.67,-0.35,7.61,3.1,4.1,-34.9
144712,1201,1201,1201,1201,0.32,643,11.99,6.20,4.29,-0.47,4.37,-0.88,2.76,1.1,7.2,-35.8
144712,1201,1201,1201,1201,0.34,645,11.98,5.82,4.66,-2.21,1.75,3.62,3.99,2.8,3.8,-35.6
144712,1201,1201,1201,1201,0.34,645,12.01,5.89,5.14,-3.94,-4.69,-3.55,11.03,2.2,1.8,-35.2
144712,1201,1201,1201,1201,0.33,644,11.98,5.58,5.32,-5.66,-5.82,1.72,7.68,1.7,3.9,-34.6
