time,pwm1,pwm2,pwm3,pwm4,depth,press,voltage,roll,pitch,yaw,a_x,a_y,a_z,w_row,w_pitch,w_yaw
214822,1100,1100,1100,1100,0.03,613,12.04,5.61,-0.52,104.84,0.07,0.77,8.60,0.1,-0.4,-0.5
214822,1202,1202,1202,1202,0.03,613,12.05,5.74,-0.71,104.65,0.00,0.79,8.66,-0.4,0.1,-0.7
214822,1202,1202,1202,1202,0.01,611,12.00,5.71,-0.69,104.63,0.54,0.80,8.56,-1.0,-0.1,-0.9
214822,1202,1202,1202,1202,0.00,610,11.98,5.49,-0.61,104.53,-2.51,0.01,10.37,-5.1,-4.1,-2.5
214822,1202,1202,1202,1202,0.01,611,11.93,5.03,-0.13,104.28,6.59,1.37,5.71,-15.0,-11.0,-5.6
214823,1202,1202,1202,1202,0.04,614,11.88,3.85,-1.25,103.74,7.18,5.57,1.21,-29.9,-15.4,-9.9
214823,1202,1202,1202,1202,0.07,617,11.88,2.76,-2.23,103.06,9.87,1.50,4.53,-23.0,-6.6,-13.1
214823,1202,1202,1202,1202,0.05,615,11.87,2.20,-2.56,102.44,-2.46,-4.78,8.46,-10.9,-9.3,-12.1
214823,1202,1202,1202,1202,0.08,619,11.89,1.68,-3.00,101.80,-5.65,6.23,10.57,-4.7,-8.2,-14.5
214823,1202,1202,1202,1202,0.08,618,11.88,1.89,-2.48,101.09,8.94,0.42,8.88,-2.4,0.9,-11.2
214823,1202,1202,1202,1202,0.06,616,11.87,1.72,-2.90,100.46,11.88,-3.12,2.56,-2.7,-0.7,-11.7
214823,1202,1202,1202,1202,0.09,620,11.88,1.24,-3.51,99.76,13.17,-4.23,-6.80,-1.6,5.3,-15.3
214823,1202,1202,1202,1202,0.13,624,11.88,1.31,-3.62,98.97,-1.51,1.87,6.80,-2.0,2.6,-15.7
214823,1202,1202,1202,1202,0.11,622,11.87,1.51,-2.07,98.15,8.75,1.48,3.23,-1.0,9.2,-17.3
214823,1202,1202,1202,1202,0.14,625,11.88,1.78,-1.46,97.29,18.51,-6.28,-4.83,0.0,9.0,-17.5
214823,1202,1202,1202,1202,0.13,624,11.88,1.87,-1.97,96.47,1.46,-1.23,2.66,0.3,6.9,-18.4
214823,1202,1202,1202,1202,0.15,626,11.88,2.09,-1.41,95.61,-0.92,6.94,8.34,2.1,7.6,-16.8
214823,1202,1202,1202,1202,0.15,626,11.87,2.12,-1.53,94.78,-11.82,-4.65,17.96,2.9,-3.7,-16.3
214823,1202,1202,1202,1202,0.14,625,11.88,2.07,-0.74,93.98,2.41,0.10,12.73,4.1,10.4,-16.9
214823,1202,1202,1202,1202,0.17,628,11.89,1.87,-0.51,93.17,3.95,-0.79,5.44,4.0,6.3,-16.7
214823,1202,1202,1202,1202,0.17,628,11.88,1.96,-0.88,92.35,-5.25,0.11,11.36,3.1,3.4,-17.5
214823,1202,1202,1202,1202,0.18,629,11.88,1.80,-0.51,91.50,19.60,0.23,0.63,2.4,13.1,-16.1
214823,1202,1202,1202,1202,0.15,626,11.88,1.63,-1.08,90.66,11.10,-2.95,3.71,2.7,2.9,-18.1
214823,1202,1202,1202,1202,0.19,630,11.87,1.75,-1.18,89.77,-4.82,3.86,13.75,1.2,3.2,-18.7
214823,1202,1202,1202,1202,0.19,630,11.87,1.65,-0.79,88.85,9.19,-0.24,4.01,3.7,0.7,-17.9
214824,1202,1202,1202,1202,0.24,635,11.88,1.72,-1.36,87.98,7.59,-2.48,7.85,2.6,3.6,-16.7
214824,1202,1202,1202,1202,0.20,631,11.87,1.72,-1.43,87.07,-10.26,4.71,12.59,3.2,0.5,-19.5
214824,1202,1202,1202,1202,0.19,630,11.87,2.04,-1.50,86.05,0.37,-0.67,7.86,0.7,4.6,-20.4
214824,1202,1202,1202,1202,0.20,631,11.88,2.03,-0.95,85.02,10.49,-5.51,8.13,2.0,5.4,-20.7
214824,1202,1202,1202,1202,0.22,633,11.87,2.09,-0.16,83.98,5.03,0.82,14.31,1.3,-4.5,-20.4
214824,1202,1202,1202,1202,0.25,637,11.87,2.20,-0.19,82.95,4.47,-1.39,5.73,0.9,7.0,-21.1
214824,1202,1202,1202,1202,0.21,632,11.87,1.95,-1.06,81.83,3.51,-0.67,6.05,3.8,-1.2,-22.2
214824,1202,1202,1202,1202,0.26,638,11.85,2.38,-0.39,80.72,-3.72,0.90,12.40,1.5,-1.2,-21.4
214824,1202,1202,1202,1202,0.24,635,11.86,2.70,0.96,79.65,10.05,0.24,0.38,1.7,8.5,-21.5
214824,1202,1202,1202,1202,0.26,638,11.85,2.41,0.67,78.64,11.71,-0.43,-3.16,1.8,11.3,-19.7
214824,1202,1202,1202,1202,0.24,635,11.88,2.53,0.47,77.64,-11.97,-0.22,15.22,1.0,4.6,-21.1
214824,1202,1202,1202,1202,0.25,636,11.88,2.73,0.56,76.70,-3.60,2.65,3.62,2.2,2.3,-20.0
214824,1202,1202,1202,1202,0.24,635,11.86,3.22,0.52,75.73,17.40,-2.43,-5.70,3.2,12.4,-19.0
214824,1202,1202,1202,1202,0.29,641,11.88,3.05,-0.21,74.79,-3.26,3.37,15.80,3.7,1.6,-18.1
214824,1202,1202,1202,1202,0.27,639,11.87,3.20,0.42,73.86,-16.22,5.58,19.60,3.0,-9.2,-18.3
214824,1202,1202,1202,1202,0.26,638,11.88,3.42,0.56,72.90,2.68,-1.82,10.09,6.5,-4.5,-19.8
214824,1202,1202,1202,1202,0.28,640,11.88,3.58,-0.09,71.91,0.46,-4.02,6.85,6.6,3.4,-20.2
