time,pwm1,pwm2,pwm3,pwm4,depth,press,voltage,roll,pitch,yaw,a_x,a_y,a_z,w_row,w_pitch,w_yaw
193720,1100,1100,1100,1100,-0.01,627,12.14,5.32,-0.61,-159.34,0.15,0.89,8.55,-0.2,-0.2,0.0
193720,1100,1100,1100,1100,-0.02,626,12.12,5.30,-0.61,-159.34,0.15,0.85,8.53,-0.2,0.2,0.1
193720,1199,1199,1199,1199,-0.02,626,12.09,5.31,-0.59,-159.33,-0.67,0.14,9.00,1.1,1.5,0.3
193720,1199,1199,1199,1199,-0.03,625,12.08,5.53,-0.32,-159.27,0.85,-0.94,7.43,7.6,11.7,1.2
193720,1199,1199,1199,1199,-0.04,624,12.04,6.19,1.47,-159.01,3.64,1.06,4.77,19.8,51.1,2.3
193720,1199,1199,1199,1199,-0.01,627,12.02,7.08,4.95,-158.41,-3.88,-0.63,5.09,11.0,97.5,2.4
193720,1199,1199,1199,1199,0.02,630,11.99,7.15,11.29,-157.72,4.59,1.87,9.23,-20.5,117.1,-6.0
193720,1199,1199,1199,1199,0.01,629,11.99,5.66,16.25,-157.63,-1.84,5.98,6.13,-40.8,75.7,-12.1
193720,1199,1199,1199,1199,0.04,632,11.99,3.42,18.80,-158.32,-4.82,2.48,9.60,-31.1,16.4,-18.9
193720,1199,1199,1199,1199,0.01,629,11.98,2.43,19.09,-159.05,-16.66,0.22,8.61,-11.8,-24.5,-14.4
193721,1199,1199,1199,1199,0.04,632,11.96,1.53,17.78,-159.88,4.26,3.60,1.87,-6.3,-43.6,-12.3
193721,1199,1199,1199,1199,0.02,630,11.94,0.82,14.37,-160.61,-4.19,1.74,4.14,3.7,-56.8,-8.1
193721,1199,1199,1199,1199,0.05,633,11.96,1.24,11.81,-160.98,-14.83,-2.65,9.07,4.3,-57.3,-8.8
193721,1199,1199,1199,1199,0.03,631,11.97,1.30,9.28,-161.46,-6.78,1.56,14.25,2.3,-58.7,-6.0
193721,1199,1199,1199,1199,0.01,629,11.96,1.34,6.71,-161.89,2.58,2.19,9.56,2.9,-52.1,-6.6
193721,1199,1199,1199,1199,0.08,636,11.97,1.08,3.48,-162.30,-4.43,3.88,9.57,2.3,-51.9,-5.5
193721,1199,1199,1199,1199,0.06,634,11.98,0.92,1.66,-162.75,14.11,-2.45,-0.72,1.5,-34.9,-8.3
193721,1199,1199,1199,1199,0.08,637,11.97,0.14,-1.13,-163.18,-1.33,5.96,3.96,2.5,-37.9,-6.2
193721,1199,1199,1199,1199,0.08,636,11.95,0.44,-2.78,-163.59,-1.12,0.93,7.39,1.2,-26.7,-8.0
193721,1199,1199,1199,1199,0.14,643,11.96,0.57,-4.04,-164.05,3.18,4.37,7.72,3.5,-18.5,-10.7
193721,1199,1199,1199,1199,0.13,642,11.98,0.91,-5.06,-164.54,-0.51,-2.80,7.89,2.3,-16.8,-9.1
193721,1199,1199,1199,1199,0.09,638,11.96,1.14,-5.50,-165.02,-13.14,1.13,14.97,3.7,-10.9,-9.5
193721,1199,1199,1199,1199,0.09,638,11.96,1.25,-6.08,-165.49,6.93,0.54,3.19,6.0,0.3,-10.3
193721,1199,1199,1199,1199,0.08,637,11.97,1.45,-6.30,-165.97,18.99,-0.74,-6.87,5.3,7.9,-11.2
193721,1199,1199,1199,1199,0.13,642,11.96,2.01,-6.22,-166.57,-1.16,3.17,8.39,1.2,8.2,-11.5
193721,1199,1199,1199,1199,0.12,641,11.96,2.21,-5.53,-167.20,1.82,-4.87,7.80,2.9,2.7,-13.5
193721,1199,1199,1199,1199,0.13,642,11.95,2.21,-5.68,-167.87,-7.97,-2.99,17.97,2.9,0.9,-14.3
193721,1199,1199,1199,1199,0.12,641,11.96,2.51,-4.96,-168.67,16.70,0.55,3.39,2.3,10.8,-15.6
193721,1199,1199,1199,1199,0.17,646,11.96,2.81,-4.66,-169.48,1.67,-2.30,7.35,2.2,12.2,-18.3
193721,1199,1199,1199,1199,0.17,646,11.96,2.95,-4.40,-170.43,-1.37,3.24,11.91,1.7,8.9,-18.4
193722,1199,1199,1199,1199,0.17,646,11.96,2.81,-4.30,-171.38,3.12,-0.80,11.60,4.4,5.1,-18.9
193722,1199,1199,1199,1199,0.19,648,11.96,2.90,-4.27,-172.45,3.90,-2.92,-0.11,3.8,2.0,-22.3
193722,1199,1199,1199,1199,0.21,650,11.97,2.95,-4.24,-173.57,6.23,3.02,9.43,3.1,-4.2,-22.7
193722,1199,1199,1199,1199,0.18,647,11.96,3.60,-4.06,-174.86,-1.45,0.12,15.78,1.8,-2.3,-26.2
193722,1199,1199,1199,1199,0.20,649,11.95,3.70,-3.75,-176.12,6.31,2.59,6.69,2.3,-1.3,-24.4
193722,1199,1199,1199,1199,0.18,647,11.97,3.80,-4.54,-177.38,8.99,-3.19,2.78,0.0,4.2,-27.0
