time,pwm1,pwm2,pwm3,pwm4,depth,press,voltage,roll,pitch,yaw,a_x,a_y,a_z,w_row,w_pitch,w_yaw
201528,1100,1100,1100,1100,0.00,618,11.98,3.84,-0.43,-154.47,-0.04,0.58,8.70,-0.4,-1.1,1.6
201528,1100,1100,1100,1100,-0.02,616,11.98,3.84,-0.47,-154.39,0.07,0.60,8.57,-0.1,-0.6,1.6
201528,1195,1195,1195,1195,-0.03,615,11.96,3.87,-0.51,-154.31,0.92,0.68,8.08,1.2,0.8,1.6
201528,1195,1195,1195,1195,-0.02,616,11.94,4.16,-0.50,-154.22,3.70,-0.03,6.60,7.8,7.6,1.3
201528,1195,1195,1195,1195,-0.02,616,11.89,4.58,0.34,-154.11,6.50,0.25,6.56,14.5,31.1,-0.6
201528,1195,1195,1195,1195,-0.02,616,11.88,5.34,1.61,-154.02,-8.10,7.59,8.32,7.3,51.0,-3.4
201529,1195,1195,1195,1195,0.05,623,11.87,5.37,5.43,-154.13,-12.36,2.36,14.59,-23.9,49.1,-10.6
201529,1195,1195,1195,1195,0.05,623,11.85,3.94,8.24,-154.71,-5.50,-0.61,12.10,-29.3,24.7,-14.2
201529,1195,1195,1195,1195,0.05,623,11.85,3.05,7.64,-155.45,4.28,-2.12,3.99,-6.3,-8.0,-13.7
201529,1195,1195,1195,1195,0.04,622,11.83,2.74,6.36,-156.20,-9.71,-4.63,15.92,0.1,-23.2,-12.9
201529,1195,1195,1195,1195,0.04,622,11.85,2.76,5.42,-156.76,-14.46,4.42,13.27,2.9,-36.5,-8.8
201529,1195,1195,1195,1195,0.06,624,11.85,3.07,2.76,-157.30,-5.44,2.29,5.62,3.7,-34.5,-8.7
201529,1195,1195,1195,1195,0.06,624,11.84,3.53,2.21,-157.86,-2.46,1.83,7.01,3.8,-34.2,-8.4
201529,1195,1195,1195,1195,0.08,627,11.85,3.56,-0.45,-158.38,2.23,-2.90,6.38,6.7,-32.5,-7.8
201529,1195,1195,1195,1195,0.09,628,11.83,3.68,-0.40,-158.87,0.51,2.66,10.85,7.6,-28.6,-6.6
201529,1195,1195,1195,1195,0.11,630,11.83,4.29,-1.10,-159.29,1.16,3.07,6.11,5.6,-27.6,-6.0
201529,1195,1195,1195,1195,0.09,628,11.85,4.70,-1.72,-159.65,-15.13,-0.56,19.60,4.9,-23.9,-4.9
201529,1195,1195,1195,1195,0.10,629,11.84,4.91,-3.24,-160.09,-1.32,-3.14,11.89,3.2,-22.2,-8.0
201529,1195,1195,1195,1195,0.10,629,11.83,4.75,-3.51,-160.54,11.97,1.69,4.32,2.8,-13.2,-9.6
201529,1195,1195,1195,1195,0.11,630,11.84,4.51,-4.76,-161.06,-2.56,-1.37,7.18,3.3,-9.5,-12.0
201529,1195,1195,1195,1195,0.13,632,11.85,4.70,-6.22,-161.81,-3.94,3.39,6.64,2.4,-10.4,-15.8
201529,1195,1195,1195,1195,0.13,632,11.84,4.84,-6.77,-162.68,7.31,6.12,2.04,0.1,-0.9,-18.6
201529,1195,1195,1195,1195,0.13,632,11.84,5.28,-7.21,-163.75,-17.50,-3.26,17.61,1.5,-5.1,-22.2
201529,1195,1195,1195,1195,0.13,632,11.84,5.34,-6.94,-164.90,2.73,-0.39,9.71,-0.5,6.2,-24.0
201529,1195,1195,1195,1195,0.16,635,11.84,5.41,-6.64,-166.19,-1.82,-0.38,5.87,0.5,6.5,-26.6
201529,1195,1195,1195,1195,0.12,631,11.85,5.70,-6.25,-167.61,6.32,0.23,9.91,0.0,2.7,-28.1
201530,1195,1195,1195,1195,0.14,633,11.85,5.74,-6.23,-169.06,2.67,-0.93,16.00,2.0,3.1,-29.4
201530,1195,1195,1195,1195,0.12,631,11.85,5.89,-5.53,-170.62,10.17,-0.53,10.56,2.5,4.0,-32.3
201530,1195,1195,1195,1195,0.18,637,11.83,6.31,-4.40,-172.18,-4.62,1.21,11.37,5.2,2.6,-31.9
201530,1195,1195,1195,1195,0.19,638,11.84,7.10,-3.33,-173.73,-3.16,-2.08,12.17,6.0,7.9,-32.1
201530,1195,1195,1195,1195,0.19,638,11.84,7.33,-2.53,-175.20,1.00,2.81,4.12,5.4,6.5,-31.2
201530,1195,1195,1195,1195,0.19,638,11.84,7.75,-1.51,-176.70,1.80,6.53,2.19,5.3,5.1,-31.4
201530,1195,1195,1195,1195,0.16,635,11.84,8.03,-1.66,-178.17,8.59,-0.22,4.88,5.9,3.1,-30.8
201530,1195,1195,1195,1195,0.21,640,11.84,8.38,-1.93,-179.74,-6.77,1.73,12.12,4.1,-0.4,-33.2
201530,1195,1195,1195,1195,0.16,635,11.84,8.49,-2.21,178.72,-6.55,2.96,12.52,4.2,-1.5,-29.4
201530,1195,1195,1195,1195,0.21,640,11.83,8.75,-2.07,177.17,-7.95,0.73,15.62,2.0,-6.3,-30.5
201530,1195,1195,1195,1195,0.19,638,11.83,8.59,-0.98,175.62,1.56,3.15,5.22,1.4,-4.9,-28.0
201530,1195,1195,1195,1195,0.23,642,11.83,8.49,-1.15,174.06,8.11,-3.58,8.50,-0.5,-8.9,-30.1
201530,1195,1195,1195,1195,0.20,639,11.82,8.31,-1.76,172.52,2.34,-3.04,14.03,-3.1,-4.9,-28.6
201530,1195,1195,1195,1195,0.22,641,11.83,8.02,-2.20,171.02,-5.58,1.57,13.40,-1.5,-2.9,-30.9
201530,1195,1195,1195,1195,0.24,643,11.83,8.31,-2.26,169.46,15.28,-5.40,5.19,-1.7,0.1,-30.5
201530,1195,1195,1195,1195,0.22,641,11.83,7.91,-2.15,167.89,-0.49,4.31,8.12,-2.9,2.3,-34.5
201530,1195,1195,1195,1195,0.27,647,11.84,7.57,-1.90,166.26,-5.72,2.56,9.19,0.5,3.4,-35.5
201530,1195,1195,1195,1195,0.21,640,11.84,7.57,-1.46,164.47,-11.10,5.04,19.26,-0.9,-0.9,-38.9
201530,1195,1195,1195,1195,0.19,638,11.84,7.72,-1.40,162.64,-13.50,-2.83,14.75,1.6,-2.9,-38.1
201530,1195,1195,1195,1195,0.23,642,11.85,7.86,-0.67,160.72,-12.17,0.42,11.54,1.0,-7.2,-39.6
201531,1195,1195,1195,1195,0.24,643,11.84,7.80,-0.59,158.80,5.70,3.95,3.23,2.0,4.2,-38.1
201531,1195,1195,1195,1195,0.26,646,11.84,8.03,0.05,156.84,-2.30,4.84,14.14,2.5,-2.7,-38.9
201531,1195,1195,1195,1195,0.27,647,11.83,8.24,-0.38,154.92,-0.77,5.03,6.04,1.6,-0.5,-36.0
201531,1195,1195,1195,1195,0.24,643,11.85,8.49,1.16,153.02,-0.16,-3.19,7.99,2.9,-0.1,-36.9
201531,1195,1195,1195,1195,0.27,647,11.85,8.42,1.80,151.10,-4.45,3.39,14.98,2.1,-2.0,-35.0
201531,1195,1195,1195,1195,0.27,647,11.83,8.40,2.54,149.32,-7.64,-2.47,5.94,0.5,-2.3,-35.0
201531,1195,1195,1195,1195,0.26,646,11.83,8.35,2.30,147.58,7.67,5.63,-0.25,-3.8,6.4,-35.8
201531,1195,1195,1195,1195,0.26,646,11.83,8.11,2.41,145.81,-3.06,0.65,16.93,-1.8,-0.2,-34.7
201531,1196,1196,1196,1196,0.27,647,11.84,7.90,3.42,144.10,7.40,1.24,8.69,-1.5,6.5,-35.8
201531,1196,1196,1196,1196,0.25,645,11.82,7.65,3.72,142.27,3.45,-6.30,4.04,-2.1,5.4,-40.5
201531,1196,1196,1196,1196,0.25,645,11.83,7.17,4.52,140.30,-2.01,3.24,3.91,-3.5,11.4,-40.8
201531,1196,1196,1196,1196,0.27,647,11.84,6.83,4.71,138.31,5.62,-1.44,4.57,-4.5,8.9,-41.7
201531,1196,1196,1196,1196,0.27,647,11.84,6.13,4.78,136.32,4.80,0.09,3.04,-3.8,8.8,-39.1
201531,1196,1196,1196,1196,0.28,648,11.83,5.51,5.61,134.43,4.18,1.48,5.40,-3.4,11.3,-39.3
201531,1196,1196,1196,1196,0.29,649,11.84,5.08,5.70,132.56,9.24,0.22,2.33,-5.2,5.7,-36.3
201531,1196,1196,1196,1196,0.29,649,11.84,4.50,6.11,130.72,1.25,-0.28,11.26,-3.4,1.4,-35.5
201531,1196,1196,1196,1196,0.28,648,11.82,4.25,5.93,128.90,-18.04,-10.74,15.01,-2.3,-5.0,-36.2
201531,1196,1196,1196,1196,0.29,649,11.84,4.05,6.49,127.05,-4.06,-2.56,16.82,-2.9,-4.5,-38.2
201531,1196,1196,1196,1196,0.29,649,11.84,3.56,6.02,125.16,-3.20,-1.66,11.48,-2.3,-9.0,-36.8
201531,1196,1196,1196,1196,0.31,651,11.83,2.84,5.50,123.28,14.96,-1.67,1.95,-2.1,-1.8,-37.2
201532,1196,1196,1196,1196,0.33,653,11.84,2.47,4.25,121.57,3.06,-0.67,5.45,-4.7,-5.8,-32.2
201532,1196,1196,1196,1196,0.26,646,11.83,1.80,4.02,119.91,-2.30,-1.86,6.08,-0.1,-0.2,-32.2
201532,1196,1196,1196,1196,0.33,653,11.81,1.53,3.88,118.28,-4.35,1.93,13.72,0.4,-1.3,-33.2
201532,1196,1196,1196,1196,0.29,649,11.83,1.61,3.34,116.62,10.69,-0.87,-3.49,0.5,1.2,-32.8
201532,1196,1196,1196,1196,0.31,651,11.83,1.41,2.73,114.94,-8.84,3.03,17.09,1.7,3.7,-32.1
201532,1196,1196,1196,1196,0.32,652,11.83,1.33,2.05,113.23,-1.88,-0.76,17.75,3.9,1.6,-33.0
201532,1196,1196,1196,1196,0.33,653,11.86,0.89,2.10,111.48,12.49,3.97,5.00,1.2,0.9,-33.4
201532,1196,1196,1196,1196,0.31,651,11.82,1.09,1.36,109.66,0.24,1.93,9.34,0.4,2.3,-35.3
201532,1196,1196,1196,1196,0.31,651,11.83,1.29,0.43,107.84,-8.38,-0.92,10.94,0.8,-0.4,-36.2
201532,1196,1196,1196,1196,0.29,649,11.83,0.67,-0.12,105.96,7.37,-3.34,4.44,3.2,0.2,-39.9
201532,1196,1196,1196,1196,0.34,654,11.81,0.83,-0.34,104.03,-10.80,5.53,10.87,2.9,1.4,-39.2
201532,1196,1196,1196,1196,0.33,653,11.85,1.08,0.15,102.10,-4.75,0.52,19.60,3.4,1.5,-42.2
201532,1196,1196,1196,1196,0.30,650,11.83,1.46,0.32,100.11,6.22,0.75,9.25,3.6,1.7,-40.9
201532,1196,1196,1196,1196,0.29,649,11.83,1.59,-0.17,98.10,3.39,7.11,7.05,4.2,2.6,-42.1
201532,1196,1196,1196,1196,0.36,656,11.84,2.15,0.35,96.04,-2.72,-0.44,9.26,2.8,1.2,-41.2
201532,1196,1196,1196,1196,0.35,655,11.82,2.42,0.35,93.97,-7.55,7.17,9.44,2.4,0.4,-40.5
201532,1196,1196,1196,1196,0.36,656,11.83,2.18,0.23,91.92,-1.97,-1.62,10.53,0.1,0.7,-41.1
