time,pwm1,pwm2,pwm3,pwm4,depth,press,voltage,roll,pitch,yaw,a_x,a_y,a_z,w_row,w_pitch,w_yaw
194344,1100,1100,1100,1100,0.03,629,12.10,4.93,-0.55,-68.85,0.06,0.79,8.70,-0.2,-0.7,-0.1
194344,1100,1100,1100,1100,0.00,626,12.10,4.94,-0.58,-68.86,0.12,0.83,8.57,0.2,-0.9,-0.1
194344,1100,1100,1100,1100,0.03,629,12.08,4.97,-0.64,-68.87,-1.61,2.09,9.91,0.0,-1.6,-0.2
194344,1100,1100,1100,1100,-0.02,624,12.08,4.94,-0.73,-68.95,-1.64,0.17,8.13,-6.5,-6.3,-2.9
194344,1198,1198,1198,1198,0.01,627,12.02,4.42,-0.83,-69.20,8.16,0.16,6.56,-20.4,7.5,-6.2
194344,1198,1198,1198,1198,0.05,631,11.98,2.96,-0.12,-69.54,-8.70,-2.90,9.99,-34.9,17.0,-9.8
194344,1198,1198,1198,1198,0.05,631,11.99,0.54,2.34,-70.15,-19.06,1.65,15.58,-65.9,39.1,-17.1
194344,1198,1198,1198,1198,0.06,632,11.93,-2.99,5.62,-71.17,2.67,-2.81,4.32,-67.9,64.9,-19.2
194345,1198,1198,1198,1198,0.06,632,11.95,-6.36,8.06,-72.48,4.82,-4.37,5.16,-52.0,46.8,-24.5
194345,1198,1198,1198,1198,0.07,633,11.95,-8.39,10.17,-73.82,1.45,-5.52,5.46,-17.2,10.4,-20.1
194345,1198,1198,1198,1198,0.05,631,11.96,-9.13,9.85,-74.84,1.18,-2.23,-0.01,9.8,-7.3,-16.6
194345,1198,1198,1198,1198,0.06,632,11.94,-8.53,8.56,-75.43,-7.83,-4.72,10.33,21.5,-21.5,-13.1
194345,1198,1198,1198,1198,0.08,635,11.92,-7.85,7.23,-75.95,0.55,-4.52,7.56,28.3,-27.0,-11.8
194345,1198,1198,1198,1198,0.08,634,11.93,-6.52,5.63,-76.39,-0.56,-4.74,2.46,33.3,-34.8,-13.2
194345,1198,1198,1198,1198,0.08,634,11.93,-5.07,3.99,-76.84,2.14,-1.90,5.46,30.7,-31.7,-12.1
194345,1198,1198,1198,1198,0.10,637,11.95,-3.94,1.47,-77.16,-2.23,-0.77,10.94,28.4,-35.1,-7.3
194345,1199,1199,1199,1199,0.13,640,11.93,-2.36,0.45,-77.33,-14.61,-0.88,19.60,25.0,-21.7,-4.6
194345,1199,1199,1199,1199,0.13,640,11.92,-1.44,-0.06,-77.40,-9.57,-0.37,11.58,20.3,-33.0,-2.1
194345,1199,1199,1199,1199,0.16,643,11.92,-0.72,-1.23,-77.41,3.99,0.10,7.84,18.7,-19.0,0.8
194345,1199,1199,1199,1199,0.15,642,11.93,0.27,-1.67,-77.42,15.70,0.66,3.12,14.9,-4.8,-0.6
194345,1199,1199,1199,1199,0.15,642,11.95,0.76,-2.76,-77.40,-2.90,-0.77,14.71,14.5,-11.5,0.7
194345,1199,1199,1199,1199,0.15,642,11.93,1.28,-3.47,-77.34,-3.64,1.93,14.88,9.5,-13.6,2.0
194345,1199,1199,1199,1199,0.14,641,11.93,1.81,-3.54,-77.24,8.21,5.49,-4.39,6.7,-7.4,2.3
194345,1199,1199,1199,1199,0.16,643,11.93,2.19,-4.12,-77.12,-11.36,-3.93,14.87,4.4,-7.3,0.4
194345,1199,1199,1199,1199,0.13,640,11.93,2.22,-4.30,-77.01,13.44,-3.41,6.85,0.2,1.8,4.3
194345,1199,1199,1199,1199,0.13,640,11.94,2.11,-4.22,-76.80,12.12,-1.95,0.45,-2.5,12.8,6.3
194345,1199,1199,1199,1199,0.16,643,11.93,2.02,-4.90,-76.54,-2.42,2.43,8.50,-2.0,-2.1,6.7
194345,1199,1199,1199,1199,0.14,641,11.94,2.10,-4.33,-76.26,-4.34,5.56,16.08,-1.8,-6.0,7.2
194346,1199,1199,1199,1199,0.13,640,11.95,2.05,-3.69,-76.01,-0.42,-2.30,13.51,-4.5,5.6,6.4
194346,1199,1199,1199,1199,0.17,644,11.94,1.78,-3.99,-75.77,12.49,4.37,-3.88,-3.0,-2.3,5.7
194346,1199,1199,1199,1199,0.20,647,11.94,1.88,-5.03,-75.55,-1.04,-0.64,9.70,-2.5,4.4,4.9
194346,1199,1199,1199,1199,0.17,644,11.94,2.00,-4.50,-75.40,2.34,5.98,5.09,-0.2,-0.2,1.4
194346,1199,1199,1199,1199,0.22,649,11.93,2.09,-4.76,-75.32,3.82,-5.49,2.97,0.9,1.2,0.7
194346,1199,1199,1199,1199,0.21,648,11.92,2.09,-5.09,-75.30,2.56,0.32,-2.02,2.6,6.0,-1.0
194346,1199,1199,1199,1199,0.22,649,11.94,2.25,-5.56,-75.29,10.07,-4.13,9.36,0.5,-2.0,0.9
194346,1199,1199,1199,1199,0.23,650,11.92,2.27,-5.65,-75.27,-0.29,-2.23,14.99,1.9,-1.8,-0.7
194346,1199,1199,1199,1199,0.20,647,11.96,2.83,-5.03,-75.33,9.84,-7.97,2.11,2.5,1.7,-0.7
