time,pwm1,pwm2,pwm3,pwm4,depth,press,voltage,roll,pitch,yaw,a_x,a_y,a_z,w_row,w_pitch,w_yaw
202336,1100,1100,1100,1100,-0.03,616,11.96,3.95,-0.19,123.25,0.02,0.56,8.74,-0.1,0.2,0.2
202336,1100,1100,1100,1100,-0.01,618,11.97,3.94,-0.18,123.26,0.11,0.56,8.68,-0.2,0.2,0.1
202336,1100,1100,1100,1100,-0.02,617,11.93,3.94,-0.17,123.27,-0.03,0.53,8.53,0.0,0.3,0.2
202336,1100,1100,1100,1100,0.01,620,11.90,3.94,-0.15,123.28,0.02,0.50,8.76,0.1,0.4,0.2
202336,1195,1195,1195,1195,0.00,619,11.85,3.95,-0.12,123.29,0.04,0.63,8.59,0.2,0.4,0.2
202336,1195,1195,1195,1195,-0.02,617,11.84,3.95,-0.10,123.30,0.01,0.61,8.58,0.2,0.2,0.1
202336,1195,1195,1195,1195,0.01,620,11.82,3.95,-0.10,123.31,-0.57,0.40,9.22,0.0,0.2,-0.4
202336,1195,1195,1195,1195,0.05,624,11.83,3.87,0.03,123.26,1.76,2.81,7.84,-5.2,5.7,-2.9
202336,1195,1195,1195,1195,0.03,622,11.82,3.14,0.47,123.08,0.76,2.34,5.20,-18.7,17.4,-5.1
202336,1195,1195,1195,1195,0.04,623,11.80,1.93,1.24,122.77,4.63,1.01,4.75,-42.5,35.9,-9.0
202336,1195,1195,1195,1195,0.03,622,11.83,-0.75,4.12,122.20,4.14,4.68,4.13,-56.3,44.6,-12.1
202336,1195,1195,1195,1195,0.08,627,11.80,-3.34,5.46,121.42,10.74,-0.40,-5.02,-33.7,28.1,-12.1
202336,1195,1195,1195,1195,0.04,623,11.82,-4.36,5.01,120.77,1.20,-2.62,10.04,-3.5,-4.3,-11.5
202336,1195,1195,1195,1195,0.06,625,11.81,-4.48,4.01,120.26,7.79,-2.90,-2.41,10.9,-25.3,-8.4
202336,1195,1195,1195,1195,0.08,627,11.82,-3.75,2.55,119.89,-14.91,3.76,19.36,15.7,-31.6,-8.4
202336,1195,1195,1195,1195,0.09,629,11.81,-2.67,2.39,119.44,-17.88,-7.55,15.70,17.8,-39.2,-11.4
202336,1195,1195,1195,1195,0.09,629,11.82,-2.27,0.86,118.93,-6.28,2.96,8.60,20.4,-35.2,-10.2
202336,1195,1195,1195,1195,0.08,628,11.81,-1.41,-0.77,118.53,-5.16,-5.97,16.66,20.9,-34.3,-8.5
202336,1195,1195,1195,1195,0.10,630,11.80,-0.60,-2.77,118.21,4.88,2.83,4.85,18.0,-22.0,-6.2
202336,1195,1195,1195,1195,0.08,627,11.82,0.70,-4.11,118.01,-7.31,3.98,15.09,14.5,-26.9,-2.4
202337,1195,1195,1195,1195,0.11,631,11.81,1.96,-4.32,117.89,-11.21,5.41,12.09,12.8,-18.9,-1.7
202337,1195,1195,1195,1195,0.09,629,11.81,2.57,-4.46,117.81,2.85,-2.17,8.13,11.7,-16.0,-1.6
202337,1195,1195,1195,1195,0.11,631,11.79,2.99,-5.76,117.83,9.59,3.06,4.91,9.2,-12.0,2.8
202337,1195,1195,1195,1195,0.09,629,11.83,3.54,-5.53,117.95,5.92,-0.67,10.11,9.4,-7.3,4.9
202337,1195,1195,1195,1195,0.14,634,11.81,4.08,-6.12,118.15,5.53,-2.56,12.24,7.1,-3.2,4.9
202337,1195,1195,1195,1195,0.13,633,11.80,4.43,-6.56,118.37,-1.41,0.21,10.20,6.2,-5.0,3.5
202337,1195,1195,1195,1195,0.12,632,11.81,4.51,-7.18,118.65,-0.10,-3.08,7.91,3.7,4.8,5.5
202337,1195,1195,1195,1195,0.16,636,11.81,4.74,-7.63,118.89,3.58,0.73,6.13,5.0,0.4,5.1
202337,1195,1195,1195,1195,0.11,631,11.81,4.96,-7.81,119.09,0.01,2.11,5.71,-0.1,-2.4,4.3
202337,1195,1195,1195,1195,0.13,633,11.80,5.02,-8.43,119.21,-3.07,4.37,8.99,1.5,0.4,1.2
202337,1195,1195,1195,1195,0.17,637,11.81,5.27,-7.20,119.19,3.30,2.29,12.58,-1.0,4.5,0.7
202337,1195,1195,1195,1195,0.19,639,11.79,5.40,-7.26,119.18,-8.63,-0.20,12.86,-0.9,-1.4,0.2
202337,1195,1195,1195,1195,0.19,639,11.80,5.38,-7.71,119.07,-1.67,1.13,11.40,-2.4,10.4,-3.8
202337,1195,1195,1195,1195,0.14,634,11.80,5.23,-8.14,118.93,-4.21,-2.03,17.93,-4.2,4.1,-5.2
202337,1195,1195,1195,1195,0.13,633,11.80,5.03,-7.48,118.77,0.34,1.48,13.94,-2.9,7.5,-6.0
202337,1195,1195,1195,1195,0.18,638,11.80,5.02,-8.54,118.45,14.56,-6.48,5.16,-0.6,5.2,-7.4
202337,1195,1195,1195,1195,0.19,639,11.81,4.55,-8.24,118.20,-12.34,-3.40,16.25,1.1,0.5,-9.1
202337,1195,1195,1195,1195,0.17,637,11.82,4.81,-7.71,117.76,-4.98,-1.87,10.52,0.4,5.1,-9.9
202337,1195,1195,1195,1195,0.21,641,11.81,5.07,-6.91,117.29,-16.83,-8.58,19.60,2.7,-2.7,-9.8
202337,1195,1195,1195,1195,0.18,638,11.81,5.10,-6.37,116.73,-15.18,4.74,15.86,1.9,-4.6,-11.7
202338,1195,1195,1195,1195,0.19,639,11.80,5.41,-5.70,116.00,-0.91,-3.46,5.63,2.5,1.3,-15.9
202338,1195,1195,1195,1195,0.19,639,11.81,5.73,-5.58,115.11,11.97,4.92,-6.10,0.5,2.0,-18.4
202338,1195,1195,1195,1195,0.21,641,11.81,6.10,-6.05,114.08,4.48,-0.35,7.73,3.7,1.5,-21.0
