time,pwm1,pwm2,pwm3,pwm4,depth,press,voltage,roll,pitch,yaw,a_x,a_y,a_z,w_row,w_pitch,w_yaw
195712,1100,1100,1100,1100,0.01,626,12.05,5.31,-0.22,-44.62,0.08,0.84,8.58,-0.1,-0.1,0.0
195712,1199,1199,1199,1199,0.05,630,12.06,5.30,-0.24,-44.61,-0.04,0.80,8.66,-0.1,-0.2,0.1
195712,1199,1199,1199,1199,0.01,626,12.04,5.29,-0.24,-44.61,0.11,0.77,8.46,-0.1,-0.1,0.1
195712,1199,1199,1199,1199,0.03,628,11.99,5.29,-0.25,-44.61,0.03,0.73,8.64,-0.1,-0.1,0.1
195712,1199,1199,1199,1199,0.07,632,11.96,5.28,-0.27,-44.60,0.10,0.75,8.60,0.1,0.0,0.0
195712,1199,1199,1199,1199,0.07,632,11.93,5.28,-0.26,-44.60,-0.04,0.80,8.55,0.1,-0.1,0.1
195712,1199,1199,1199,1199,0.04,629,11.94,5.29,-0.27,-44.59,0.02,1.06,8.43,0.0,0.1,0.2
195712,1199,1199,1199,1199,0.02,627,11.92,5.28,-0.41,-44.65,0.32,1.56,5.75,-2.5,-2.0,-2.7
195712,1199,1199,1199,1199,0.06,631,11.93,4.92,-0.32,-44.85,3.03,-0.31,5.88,-14.8,0.6,-6.7
195712,1199,1199,1199,1199,0.07,632,11.90,3.95,-0.14,-45.42,-2.87,3.28,11.90,-41.0,13.8,-14.6
195712,1199,1199,1199,1199,0.06,631,11.89,1.20,1.49,-46.27,0.37,0.05,5.68,-66.0,46.7,-22.6
195712,1199,1199,1199,1199,0.03,628,11.90,-1.87,5.19,-47.63,-2.93,-3.05,17.48,-65.3,66.3,-28.1
195712,1199,1199,1199,1199,0.08,634,11.89,-5.36,8.56,-49.33,-4.47,-4.58,8.56,-61.5,57.0,-33.1
195713,1199,1199,1199,1199,0.00,625,11.90,-8.77,11.37,-51.47,8.37,-2.22,9.04,-45.4,48.5,-35.2
195713,1199,1199,1199,1199,0.08,634,11.92,-10.95,12.61,-53.52,-5.57,-4.70,10.37,-15.9,8.4,-32.5
195713,1199,1199,1199,1199,0.09,635,11.91,-11.69,12.16,-55.12,-13.35,-7.70,19.60,10.6,-23.4,-29.7
195713,1199,1199,1199,1199,0.07,632,11.88,-11.37,10.77,-56.28,-4.92,-7.98,17.34,27.8,-33.4,-24.5
195713,1199,1199,1199,1199,0.08,634,11.89,-10.25,8.61,-57.13,-5.12,-0.87,10.54,33.8,-41.7,-23.3
195713,1199,1199,1199,1199,0.09,635,11.90,-8.56,6.03,-57.90,-10.13,1.72,10.81,37.9,-42.1,-20.4
195713,1199,1199,1199,1199,0.10,636,11.89,-6.81,3.62,-58.54,1.05,0.71,7.07,36.7,-35.0,-16.5
195713,1199,1199,1199,1199,0.10,636,11.90,-4.93,1.58,-59.11,-7.19,-3.76,8.83,36.9,-35.1,-13.5
195713,1199,1199,1199,1199,0.15,641,11.90,-3.16,0.47,-59.51,-3.38,-5.27,15.14,29.8,-32.3,-7.6
195713,1199,1199,1199,1199,0.13,639,11.88,-2.12,-1.70,-59.79,10.43,-0.11,2.41,26.9,-24.0,-4.5
195713,1199,1199,1199,1199,0.18,644,11.89,-0.72,-3.53,-60.08,6.08,0.14,11.83,23.9,-14.0,-5.7
195713,1199,1199,1199,1199,0.15,641,11.89,0.68,-3.94,-60.43,-10.81,2.61,17.61,20.5,-22.8,-5.0
195713,1200,1200,1200,1200,0.18,644,11.88,1.53,-4.41,-60.65,-4.29,1.93,8.23,15.0,-10.7,-3.3
195713,1200,1200,1200,1200,0.14,640,11.90,2.17,-4.56,-60.82,11.29,-1.45,1.77,10.7,-4.4,-2.9
