time,pwm1,pwm2,pwm3,pwm4,depth,press,voltage,roll,pitch,yaw,a_x,a_y,a_z,w_row,w_pitch,w_yaw
182722,1100,1100,1100,1100,-0.01,606,12.16,5.99,-1.30,-160.31,0.25,0.94,8.66,-0.4,0.0,-1.2
182722,1100,1100,1100,1100,-0.03,604,12.12,5.98,-1.30,-160.36,0.20,0.90,8.68,-0.1,-0.1,-1.1
182722,1100,1100,1100,1100,-0.04,603,12.12,5.98,-1.30,-160.42,0.18,0.88,8.66,0.4,-0.2,-1.1
182722,1100,1100,1100,1100,-0.02,605,12.09,6.00,-1.30,-160.47,0.19,0.79,8.64,0.5,-0.4,-1.1
182722,1186,1186,1186,1186,0.00,607,12.05,6.04,-1.32,-160.52,0.19,0.91,8.69,0.9,-0.8,-1.0
182722,1186,1186,1186,1186,0.03,610,12.01,6.09,-1.36,-160.57,0.18,0.94,8.69,1.2,-1.2,-0.9
182722,1186,1186,1186,1186,0.04,611,11.99,6.19,-1.42,-160.62,-0.33,1.15,9.01,2.3,-1.5,-1.0
182722,1186,1186,1186,1186,0.01,608,12.01,6.48,-1.33,-160.68,-8.46,0.23,14.55,5.4,1.0,-0.9
182722,1186,1186,1186,1186,0.06,613,12.00,6.80,-0.43,-160.76,-11.15,-1.77,13.77,3.3,3.8,-1.6
182722,1186,1186,1186,1186,0.03,610,12.00,6.93,-0.19,-160.91,6.97,3.63,5.29,-2.7,2.0,-4.5
182722,1186,1186,1186,1186,0.08,616,12.00,7.04,-0.22,-161.17,4.01,2.09,-1.18,-6.4,-12.4,-5.8
182722,1186,1186,1186,1186,0.08,616,11.98,6.94,-0.01,-161.61,16.90,-1.12,4.55,-5.7,-0.9,-10.8
182722,1186,1186,1186,1186,0.08,616,12.00,6.58,-1.24,-162.12,-0.75,-7.07,15.23,-4.5,-4.0,-5.8
182722,1186,1186,1186,1186,0.12,620,12.00,6.13,-1.31,-162.44,2.06,0.37,8.50,-7.7,-5.6,-6.2
182722,1186,1186,1186,1186,0.11,619,12.01,5.68,-1.36,-162.89,11.10,0.83,-2.07,-5.4,3.2,-10.6
182722,1186,1186,1186,1186,0.09,617,11.99,5.31,-1.73,-163.43,-7.41,3.79,10.96,-4.0,1.2,-11.2
182722,1186,1186,1186,1186,0.11,619,11.99,5.16,-1.99,-163.94,-1.97,-2.90,10.98,-2.7,-7.0,-11.3
182722,1186,1186,1186,1186,0.13,621,12.00,4.99,-2.18,-164.57,-13.79,1.29,12.81,-2.7,-12.3,-10.7
182722,1186,1186,1186,1186,0.10,618,12.01,4.79,-2.21,-165.17,4.25,-0.03,7.52,-1.2,-2.1,-11.4
182722,1186,1186,1186,1186,0.14,622,12.00,4.99,-2.25,-165.83,16.83,2.78,-1.65,-2.4,0.1,-15.6
182723,1186,1186,1186,1186,0.14,622,11.99,4.62,-2.77,-166.52,-10.69,4.58,12.59,-4.8,-9.4,-15.9
182723,1186,1186,1186,1186,0.13,621,12.00,4.45,-2.64,-167.31,7.33,-6.54,7.46,-4.3,7.7,-17.1
182723,1186,1186,1186,1186,0.15,623,11.99,3.96,-2.71,-168.13,8.80,6.77,0.16,-5.2,-0.1,-18.1
182723,1186,1186,1186,1186,0.16,624,12.00,3.80,-2.41,-169.07,3.80,2.34,11.10,-2.4,-16.5,-20.0
182723,1186,1186,1186,1186,0.18,626,11.99,3.81,-2.75,-170.13,-4.45,3.75,12.96,-1.6,-13.0,-20.6
182723,1186,1186,1186,1186,0.16,624,11.98,3.99,-2.32,-171.16,4.82,-1.41,5.45,-0.1,9.5,-22.0
182723,1186,1186,1186,1186,0.18,626,12.00,4.17,-2.11,-172.37,6.63,1.03,6.50,-0.3,3.5,-25.9
182723,1186,1186,1186,1186,0.20,628,12.00,4.43,-2.15,-173.61,-8.91,1.60,7.36,1.2,4.1,-25.0
182723,1186,1186,1186,1186,0.23,631,12.01,4.43,-2.19,-174.81,0.59,2.00,6.57,3.4,-6.2,-22.9
182723,1186,1186,1186,1186,0.22,630,11.98,4.81,-1.68,-176.06,4.52,7.05,0.96,4.6,9.0,-26.4
182723,1186,1186,1186,1186,0.21,629,12.00,4.95,-1.90,-177.40,3.27,-2.83,11.71,3.8,3.0,-25.9
182723,1186,1186,1186,1186,0.24,632,11.99,4.85,-1.68,-178.71,4.22,0.37,-4.23,5.6,6.6,-27.2
182723,1186,1186,1186,1186,0.24,632,11.99,5.07,-1.89,179.91,-3.88,2.06,12.06,5.0,-2.6,-28.7
182723,1186,1186,1186,1186,0.24,632,12.00,5.49,-1.26,178.39,-13.23,3.45,18.93,5.9,2.7,-30.0
182723,1186,1186,1186,1186,0.23,631,12.00,5.62,-1.34,176.98,12.70,-7.51,5.88,6.3,-3.2,-29.2
182723,1186,1186,1186,1186,0.24,632,11.98,5.75,-1.77,175.56,-1.93,-0.34,10.77,7.2,-11.3,-28.9
182723,1186,1186,1186,1186,0.24,632,11.98,6.06,-1.65,174.07,12.08,-3.87,10.37,4.1,5.7,-31.2
182723,1186,1186,1186,1186,0.25,633,11.98,6.42,-1.63,172.57,5.70,-3.89,3.29,6.0,5.7,-31.6
182723,1186,1186,1186,1186,0.27,636,12.00,6.26,-1.71,171.06,4.62,2.18,-1.17,5.3,-6.0,-30.5
182723,1186,1186,1186,1186,0.23,631,12.00,6.36,-2.09,169.57,-8.71,-0.26,15.77,4.2,-7.8,-30.4
182724,1186,1186,1186,1186,0.25,634,11.99,6.22,-2.27,168.02,7.37,2.37,2.79,2.1,4.0,-32.7
182724,1186,1186,1186,1186,0.25,633,11.98,6.33,-2.15,166.47,4.66,1.99,6.10,2.3,-7.2,-32.7
182724,1186,1186,1186,1186,0.27,636,11.99,6.04,-2.71,164.94,7.13,-0.89,6.72,3.2,2.7,-31.3
182724,1186,1186,1186,1186,0.25,634,12.00,6.44,-2.19,163.36,3.36,-0.24,5.51,3.7,1.8,-32.1
182724,1186,1186,1186,1186,0.25,634,11.99,6.89,-1.84,161.74,11.14,0.02,-0.24,2.7,14.4,-34.3
182724,1186,1186,1186,1186,0.27,636,12.00,6.97,-1.70,160.04,-2.15,3.74,9.59,1.5,1.2,-35.7
182724,1186,1186,1186,1186,0.27,636,11.99,7.38,-1.57,158.30,0.35,-0.86,11.79,1.6,-5.4,-36.3
182724,1186,1186,1186,1186,0.27,636,11.99,7.46,-1.56,156.47,-2.68,0.74,7.64,0.7,6.0,-39.2
182724,1186,1186,1186,1186,0.30,639,11.99,7.16,-1.73,154.60,3.74,-4.32,3.42,0.3,4.0,-38.9
182724,1186,1186,1186,1186,0.31,640,11.99,7.49,-1.17,152.70,3.35,-2.29,8.54,-0.6,2.3,-38.6
182724,1186,1186,1186,1186,0.35,644,12.00,7.38,-1.35,150.73,4.97,2.53,7.63,0.5,-5.4,-39.9
182724,1186,1186,1186,1186,0.25,633,11.97,7.00,-1.59,148.81,-1.80,-1.67,17.06,-3.8,-11.7,-38.9
182724,1186,1186,1186,1186,0.30,639,11.98,6.26,-1.39,146.84,12.13,1.29,7.27,-3.1,-2.9,-40.6
182724,1186,1186,1186,1186,0.29,638,11.99,6.04,-2.00,144.75,-6.49,2.12,15.93,-3.5,-9.3,-41.6
182724,1186,1186,1186,1186,0.34,643,11.99,6.19,-1.89,142.66,18.95,-7.30,9.36,-2.5,-2.8,-41.5
182724,1186,1186,1186,1186,0.32,641,11.98,5.51,-2.52,140.60,-15.18,1.94,19.60,-3.1,-19.1,-41.3
182724,1186,1186,1186,1186,0.32,641,12.00,4.92,-3.08,138.54,-17.54,4.69,15.31,-3.9,-10.6,-42.0
182724,1186,1186,1186,1186,0.32,641,11.99,5.33,-2.97,136.42,8.36,2.43,8.66,-1.7,8.4,-43.6
182724,1186,1186,1186,1186,0.31,640,11.98,5.23,-2.91,134.33,3.09,-0.05,13.58,-3.9,3.3,-42.1
182724,1186,1186,1186,1186,0.32,641,11.99,5.22,-2.39,132.29,2.04,-5.56,11.92,-2.7,-2.9,-41.1
182725,1186,1186,1186,1186,0.34,643,11.99,4.92,-2.47,130.27,-3.95,2.62,13.42,-1.6,5.6,-41.3
182725,1186,1186,1186,1186,0.35,644,11.99,5.21,-2.57,128.24,-10.55,1.89,19.60,-1.2,0.1,-42.4
182725,1186,1186,1186,1186,0.33,642,11.99,5.22,-1.96,126.16,4.59,2.55,4.44,-0.5,9.5,-42.1
182725,1186,1186,1186,1186,0.33,642,11.99,5.29,-1.56,124.15,-2.09,-0.67,17.33,-0.7,10.6,-40.5
182725,1186,1186,1186,1186,0.32,641,11.97,5.24,-1.23,122.22,9.48,1.24,11.30,-1.2,11.5,-40.0
182725,1186,1186,1186,1186,0.34,643,11.98,5.59,-0.86,120.30,-3.12,-1.03,5.09,0.2,7.5,-41.0
182725,1186,1186,1186,1186,0.37,646,11.98,5.22,-0.70,118.35,-2.52,-1.17,9.72,2.0,-2.9,-39.0
182725,1186,1186,1186,1186,0.36,645,11.98,5.04,-0.32,116.45,-4.26,-1.76,13.54,1.0,8.2,-40.2
182725,1186,1186,1186,1186,0.36,645,11.99,5.06,0.83,114.55,2.73,0.95,2.59,-0.1,18.5,-40.0
182725,1186,1186,1186,1186,0.36,645,11.99,5.04,1.42,112.62,5.67,-3.07,6.26,0.9,9.1,-41.3
182725,1186,1186,1186,1186,0.39,648,11.97,4.42,1.22,110.57,-11.63,0.68,10.63,1.3,-1.8,-41.2
182725,1186,1186,1186,1186,0.38,647,11.97,4.53,1.44,108.54,-6.78,-0.52,16.99,-0.5,2.0,-41.1
182725,1186,1186,1186,1186,0.37,646,11.98,4.28,1.87,106.58,5.33,3.01,9.21,-0.4,5.8,-40.3
182725,1186,1186,1186,1186,0.38,647,11.98,4.21,2.41,104.57,0.00,2.44,-2.50,-0.5,-9.6,-41.1
182725,1186,1186,1186,1186,0.35,644,11.99,4.25,2.85,102.56,-1.50,-2.35,10.86,-0.1,-5.7,-41.7
182725,1186,1186,1186,1186,0.39,648,11.98,4.10,2.74,100.55,-15.85,-3.29,18.88,2.0,-5.2,-42.2
182725,1186,1186,1186,1186,0.41,650,11.99,3.77,3.05,98.50,4.63,-2.98,13.86,5.0,1.8,-41.0
182725,1186,1186,1186,1186,0.39,648,11.98,3.67,3.25,96.46,7.30,4.43,13.95,4.3,4.7,-42.4
182725,1186,1186,1186,1186,0.43,653,11.98,3.77,3.17,94.44,2.23,-2.78,8.76,3.4,3.1,-40.1
