time,pwm1,pwm2,pwm3,pwm4,depth,press,voltage,roll,pitch,yaw,a_x,a_y,a_z,w_row,w_pitch,w_yaw
205639,1100,1100,1100,1100,0.02,594,11.93,5.78,-0.29,-156.75,0.02,0.80,8.96,-0.7,0.0,-0.2
205639,1100,1100,1100,1100,-0.01,591,11.91,5.76,-0.26,-156.77,1.16,0.70,6.28,-0.9,5.9,-1.6
205639,1100,1100,1100,1100,0.03,595,11.88,5.66,0.25,-156.77,9.31,-1.28,3.92,-1.2,16.6,-1.8
205639,1100,1100,1100,1100,0.03,595,11.89,5.35,0.94,-156.78,5.57,1.23,9.67,-5.4,22.6,-2.5
205640,1188,1188,1188,1188,0.07,599,11.83,5.11,1.46,-156.87,7.70,-0.95,1.79,-4.6,-4.8,-2.9
205640,1188,1188,1188,1188,0.03,595,11.80,4.69,1.30,-157.06,10.80,4.62,0.22,-7.2,4.9,-4.4
205640,1188,1188,1188,1188,0.02,594,11.81,4.23,0.93,-157.31,11.03,-1.99,-0.48,-8.0,-6.5,-2.9
205640,1188,1188,1188,1188,0.07,599,11.80,3.80,0.26,-157.56,-11.27,0.83,10.64,-5.5,-30.5,-5.7
205640,1188,1188,1188,1188,0.04,596,11.80,3.46,0.33,-158.04,-18.01,3.59,19.60,-3.5,-10.6,-7.1
205640,1188,1188,1188,1188,0.12,605,11.79,3.18,0.11,-158.43,-1.97,0.42,12.03,-5.3,-14.4,-7.1
205640,1188,1188,1188,1188,0.08,601,11.79,3.15,-0.12,-158.79,1.54,0.21,9.53,-4.2,-5.9,-8.1
205640,1188,1188,1188,1188,0.08,600,11.82,3.22,0.26,-159.20,5.77,2.90,-1.91,-4.1,1.1,-9.5
205640,1188,1188,1188,1188,0.13,606,11.81,2.75,0.16,-159.72,-1.21,-2.30,8.06,-5.5,-7.3,-10.4
205640,1188,1188,1188,1188,0.10,603,11.80,2.65,-0.02,-160.22,-7.21,3.72,3.51,-3.8,5.2,-10.0
205640,1188,1188,1188,1188,0.14,607,11.82,2.45,-0.09,-160.81,2.48,-4.98,18.44,-3.1,-15.1,-12.7
205640,1188,1188,1188,1188,0.07,599,11.81,1.81,-0.50,-161.49,9.05,2.87,-0.51,-3.1,-0.7,-13.2
205640,1188,1188,1188,1188,0.12,605,11.81,1.62,-0.83,-162.24,14.29,0.31,-4.80,-1.4,17.0,-15.5
205640,1188,1188,1188,1188,0.12,605,11.80,1.41,-1.17,-163.04,7.15,4.64,1.20,-2.5,3.3,-16.2
205640,1188,1188,1188,1188,0.16,609,11.80,1.10,-1.82,-163.89,-7.65,1.43,16.49,-3.3,-15.3,-18.4
205640,1188,1188,1188,1188,0.18,611,11.80,1.11,-1.98,-164.85,0.34,7.81,0.48,-0.2,0.9,-19.2
205640,1188,1188,1188,1188,0.19,612,11.79,1.33,-2.17,-165.79,-5.70,-0.72,14.36,-2.2,-3.7,-17.9
205640,1188,1188,1188,1188,0.17,610,11.80,0.80,-2.41,-166.68,-1.81,-1.57,10.40,-2.1,-12.7,-18.8
205640,1188,1188,1188,1188,0.17,610,11.80,0.35,-3.08,-167.62,-7.69,-3.69,19.60,-1.8,-6.0,-19.7
205640,1188,1188,1188,1188,0.17,610,11.80,0.37,-3.30,-168.66,17.31,-3.23,4.57,3.3,18.2,-23.1
205641,1188,1188,1188,1188,0.20,613,11.81,0.25,-3.48,-169.73,13.53,2.48,1.69,1.9,-3.4,-23.1
205641,1188,1188,1188,1188,0.20,613,11.81,0.28,-3.99,-170.87,3.85,0.97,2.33,4.9,-7.1,-23.4
205641,1188,1188,1188,1188,0.22,615,11.81,0.50,-4.22,-172.02,-7.25,3.10,9.07,4.1,-7.4,-24.0
205641,1188,1188,1188,1188,0.22,615,11.81,0.73,-4.06,-173.20,14.74,-7.38,2.94,5.4,12.6,-25.0
205641,1188,1188,1188,1188,0.22,615,11.81,0.79,-4.24,-174.36,-3.44,-4.65,12.51,6.1,1.5,-26.2
205641,1188,1188,1188,1188,0.22,615,11.78,1.29,-3.99,-175.59,-8.98,1.54,16.48,5.7,-8.1,-25.2
205641,1188,1188,1188,1188,0.24,617,11.79,1.63,-3.40,-176.84,5.57,-0.09,4.32,5.2,5.9,-24.4
205641,1188,1188,1188,1188,0.25,619,11.82,2.00,-3.06,-178.00,-3.02,-1.95,13.36,4.3,0.2,-24.6
205641,1188,1188,1188,1188,0.25,619,11.81,2.11,-2.70,-179.15,2.89,-0.73,5.17,4.1,18.5,-25.0
205641,1188,1188,1188,1188,0.25,618,11.79,2.85,-2.35,179.69,6.43,-0.18,9.30,3.5,5.4,-23.6
205641,1188,1188,1188,1188,0.27,621,11.80,3.01,-2.24,178.58,6.00,-8.00,12.74,3.2,0.3,-24.8
205641,1188,1188,1188,1188,0.28,622,11.82,3.12,-2.02,177.45,1.67,6.33,-0.45,1.6,4.2,-22.7
205641,1188,1188,1188,1188,0.29,623,11.81,3.42,-1.78,176.39,1.54,0.64,-1.67,2.1,2.2,-22.9
205641,1188,1188,1188,1188,0.25,618,11.80,3.65,-1.53,175.28,-11.16,-2.45,12.75,0.2,-11.0,-22.6
205641,1188,1188,1188,1188,0.28,622,11.79,3.51,-1.59,174.09,-7.23,-4.38,17.71,0.1,-11.8,-24.0
205641,1188,1188,1188,1188,0.32,626,11.79,3.15,-1.18,172.84,10.70,6.25,2.17,-0.7,9.6,-27.4
205641,1188,1188,1188,1188,0.28,622,11.79,3.42,-1.00,171.56,13.73,1.28,0.97,-1.8,17.6,-26.3
205641,1188,1188,1188,1188,0.29,623,11.78,3.51,-1.11,170.26,-0.86,-1.43,11.79,0.1,-8.2,-26.6
205641,1188,1188,1188,1188,0.33,627,11.78,3.62,-1.04,168.95,-1.00,4.42,5.02,1.8,-1.8,-25.4
205641,1188,1188,1188,1188,0.32,626,11.80,3.57,-0.68,167.67,13.64,1.28,-3.53,1.8,0.4,-24.4
205642,1188,1188,1188,1188,0.34,628,11.80,3.89,-0.99,166.44,0.60,4.28,8.72,3.4,6.6,-24.9
