time,pwm1,pwm2,pwm3,pwm4,depth,press,voltage,roll,pitch,yaw,a_x,a_y,a_z,w_row,w_pitch,w_yaw
202217,1100,1100,1100,1100,0.01,598,12.09,5.41,-0.46,-23.75,-0.10,0.82,8.64,1.5,0.1,1.6
202217,1100,1100,1100,1100,-0.04,593,12.08,5.50,-0.47,-23.67,0.06,0.94,8.67,1.4,-0.5,1.5
202217,1100,1100,1100,1100,0.00,597,12.08,5.61,-0.51,-23.59,1.48,0.92,7.72,2.1,-0.3,1.5
202217,1100,1100,1100,1100,-0.01,596,12.04,5.86,-0.27,-23.52,-3.92,3.19,11.52,5.9,2.3,0.9
202218,1183,1183,1183,1183,-0.02,595,11.99,6.11,0.38,-23.41,6.44,5.18,2.56,4.5,23.3,1.1
202218,1183,1183,1183,1183,-0.02,595,11.97,6.24,0.78,-23.35,-3.37,-1.36,7.24,-1.7,5.2,-1.8
202218,1183,1183,1183,1183,0.03,600,11.98,5.94,1.36,-23.41,4.37,-0.37,11.43,-7.4,-0.3,-4.8
202218,1183,1183,1183,1183,0.04,601,11.97,5.70,1.13,-23.62,-3.14,3.71,6.44,-7.5,2.4,-6.5
202218,1183,1183,1183,1183,0.01,598,11.98,5.28,1.18,-23.93,14.08,-5.41,3.29,-8.0,10.3,-6.7
202218,1183,1183,1183,1183,0.03,600,11.98,4.83,0.38,-24.16,-4.36,5.07,10.60,-9.0,-1.2,-4.6
202218,1183,1183,1183,1183,0.02,599,11.95,4.43,0.44,-24.41,-1.10,1.59,13.44,-8.7,-3.5,-6.0
202218,1183,1183,1183,1183,0.08,605,11.97,4.00,0.17,-24.80,-9.13,-1.56,19.60,-7.3,-15.4,-8.1
202218,1183,1183,1183,1183,0.05,602,11.97,3.54,-0.16,-25.30,-8.74,-0.26,19.60,-7.3,-2.9,-9.8
202218,1183,1183,1183,1183,0.06,603,11.97,3.32,0.08,-25.78,-15.24,6.94,16.78,-6.7,-8.9,-9.1
202218,1183,1183,1183,1183,0.08,606,11.96,3.11,-0.08,-26.29,-6.22,2.54,16.58,-5.8,-1.3,-10.9
202218,1183,1183,1183,1183,0.06,603,11.97,3.01,-0.18,-26.85,-6.95,-0.56,11.73,-5.5,-6.8,-10.9
202218,1183,1183,1183,1183,0.09,607,11.96,2.92,0.33,-27.49,-7.24,3.85,12.38,-2.0,-8.1,-14.8
202218,1183,1183,1183,1183,0.07,604,11.96,3.28,-0.08,-28.22,1.29,-1.67,9.58,-1.2,6.8,-14.2
202218,1183,1183,1183,1183,0.10,608,11.96,3.12,0.34,-28.96,11.28,-0.82,-2.08,-2.2,9.9,-14.8
202218,1183,1183,1183,1183,0.13,611,11.96,3.44,0.37,-29.77,-0.67,2.31,8.67,0.5,-17.1,-15.4
202218,1183,1183,1183,1183,0.13,611,11.96,3.54,0.27,-30.61,7.26,4.25,5.64,0.4,-4.1,-16.7
202218,1183,1183,1183,1183,0.13,611,11.96,3.50,-0.37,-31.49,-8.10,-7.01,19.60,0.6,-9.0,-17.1
202218,1183,1183,1183,1183,0.15,613,11.97,3.33,-0.57,-32.40,4.31,-1.11,7.55,2.3,-3.9,-19.3
202218,1183,1183,1183,1183,0.12,610,11.97,3.20,-0.79,-33.38,9.71,1.23,-5.57,3.1,26.6,-21.8
202219,1183,1183,1183,1183,0.13,611,11.97,3.44,-0.91,-34.40,-11.16,-0.74,17.58,0.9,-6.8,-21.0
202219,1183,1183,1183,1183,0.18,616,11.97,3.42,-0.70,-35.44,10.53,-0.52,0.89,2.0,5.6,-20.9
202219,1183,1183,1183,1183,0.16,614,11.96,3.53,-0.69,-36.47,3.18,2.60,17.11,0.5,7.9,-20.2
202219,1183,1183,1183,1183,0.17,615,11.94,3.62,-0.83,-37.54,-19.60,5.01,18.89,3.2,-8.6,-22.2
202219,1183,1183,1183,1183,0.19,617,11.96,3.55,-0.94,-38.64,-7.99,1.00,13.72,2.7,1.3,-22.2
202219,1183,1183,1183,1183,0.17,615,11.96,3.93,-0.36,-39.80,5.29,-3.19,4.74,2.6,4.3,-25.2
202219,1183,1183,1183,1183,0.23,621,11.97,3.82,-0.58,-41.01,8.73,-5.92,5.68,1.6,18.3,-24.2
202219,1183,1183,1183,1183,0.20,618,11.97,3.61,-0.84,-42.16,2.55,5.32,3.12,1.0,1.6,-22.8
202219,1183,1183,1183,1183,0.21,619,11.96,3.74,-0.64,-43.34,-0.80,-4.51,7.70,1.0,10.3,-23.9
202219,1183,1183,1183,1183,0.21,619,11.97,3.61,-0.76,-44.54,-2.61,-1.92,13.28,2.9,-5.8,-23.7
202219,1183,1183,1183,1183,0.24,622,11.97,4.22,-0.38,-45.72,4.47,2.42,7.58,3.4,6.5,-24.5
202219,1183,1183,1183,1183,0.21,619,11.95,4.65,-0.52,-46.91,-19.60,6.39,14.50,4.5,-14.2,-22.9
202219,1183,1183,1183,1183,0.23,621,11.96,4.83,0.14,-48.11,6.16,-0.18,3.22,4.2,2.3,-24.5
202219,1183,1183,1183,1183,0.23,621,11.96,4.89,0.26,-49.36,8.33,0.84,9.57,4.0,4.5,-24.5
202219,1183,1183,1183,1183,0.21,619,11.96,5.16,0.09,-50.61,-7.03,0.33,19.60,6.6,3.2,-26.4
202219,1183,1183,1183,1183,0.25,623,11.96,5.21,0.29,-51.93,-3.87,-4.02,13.09,6.3,-2.3,-27.4
202219,1183,1183,1183,1183,0.29,628,11.97,5.53,0.20,-53.24,-11.82,-2.74,19.36,5.7,2.4,-27.6
202219,1183,1183,1183,1183,0.24,622,11.95,5.85,0.35,-54.59,-15.11,-0.91,19.60,6.4,-17.0,-27.5
202219,1183,1183,1183,1183,0.26,625,11.96,6.04,1.06,-55.97,11.77,5.33,3.97,3.2,-1.0,-28.3
202219,1183,1183,1183,1183,0.25,623,11.97,6.28,1.34,-57.39,-3.24,-0.78,3.79,3.1,-6.8,-29.1
202220,1183,1183,1183,1183,0.25,624,11.97,5.96,1.41,-58.92,-2.06,2.43,9.05,3.4,2.0,-32.2
202220,1183,1183,1183,1183,0.26,625,11.97,6.11,1.34,-60.50,-12.30,-3.13,18.11,2.6,-19.3,-31.1
202220,1183,1183,1183,1183,0.28,627,11.95,6.36,1.90,-62.00,-0.20,0.65,16.63,4.3,-7.3,-31.1
202220,1183,1183,1183,1183,0.24,622,11.96,6.58,2.01,-63.48,-1.83,4.36,11.40,2.4,-9.0,-29.2
202220,1183,1183,1183,1183,0.25,623,11.94,6.80,1.93,-64.95,-8.78,-0.89,9.99,2.3,-8.7,-29.1
202220,1183,1183,1183,1183,0.29,628,11.96,6.64,1.69,-66.47,5.87,-0.23,0.97,3.1,-9.5,-29.4
202220,1183,1183,1183,1183,0.31,630,11.93,6.57,1.12,-68.04,10.92,-1.12,5.26,0.0,5.4,-30.0
202220,1183,1183,1183,1183,0.29,628,11.96,6.63,0.96,-69.50,-1.98,3.22,9.08,-0.4,-5.7,-27.5
202220,1183,1183,1183,1183,0.27,626,11.96,6.88,1.03,-70.98,-0.28,2.61,3.40,1.7,4.3,-30.9
202220,1183,1183,1183,1183,0.28,627,11.96,6.56,0.91,-72.53,12.15,-0.01,-0.78,0.5,8.7,-32.2
202220,1183,1183,1183,1183,0.31,630,11.98,6.24,0.85,-74.07,10.90,-4.79,1.80,0.8,5.5,-31.6
202220,1183,1183,1183,1183,0.29,628,11.94,6.21,0.69,-75.58,-9.94,-1.10,11.21,2.4,-8.9,-31.1
