time,pwm1,pwm2,pwm3,pwm4,depth,press,voltage,roll,pitch,yaw,a_x,a_y,a_z,w_row,w_pitch,w_yaw
194244,1100,1100,1100,1100,0.01,600,12.25,6.12,-0.95,-36.08,0.13,0.90,8.61,-2.0,3.4,-0.4
194244,1100,1100,1100,1100,0.00,599,12.23,6.02,-0.78,-36.08,0.12,0.87,8.49,-2.0,3.0,-0.3
194244,1180,1180,1180,1180,0.03,602,12.23,5.97,-0.64,-36.08,1.89,1.32,8.43,-0.7,8.2,-1.2
194244,1180,1180,1180,1180,0.04,603,12.20,6.06,-0.30,-36.07,5.31,1.11,1.74,7.0,19.8,-0.9
194244,1180,1180,1180,1180,0.06,605,12.14,6.30,0.77,-36.00,-1.52,-1.01,6.80,15.5,41.3,-1.0
194244,1180,1180,1180,1180,0.04,603,12.12,6.63,2.21,-35.95,2.18,-0.70,4.32,0.1,34.2,-2.5
194244,1180,1180,1180,1180,0.07,606,12.11,6.58,3.50,-36.08,2.89,-2.97,0.09,-5.6,5.4,-5.2
194244,1180,1180,1180,1180,0.08,607,12.12,6.20,3.67,-36.55,19.60,-2.29,2.08,-6.5,15.8,-7.4
194244,1180,1180,1180,1180,0.07,606,12.12,5.90,3.49,-36.95,-5.16,0.93,11.36,-5.5,-9.8,-4.8
194244,1180,1180,1180,1180,0.08,608,12.12,5.65,3.21,-37.34,11.31,5.89,-1.11,-8.3,-4.0,-6.8
194244,1180,1180,1180,1180,0.09,609,12.13,5.36,2.51,-37.82,5.04,-4.60,6.18,-10.1,2.6,-9.3
194244,1180,1180,1180,1180,0.07,606,12.13,4.79,2.02,-38.33,0.87,-2.08,5.33,-8.5,-13.7,-9.6
194244,1180,1180,1180,1180,0.09,609,12.13,4.24,1.43,-38.94,12.33,2.09,3.49,-9.0,-12.9,-10.3
194244,1180,1180,1180,1180,0.09,609,12.12,3.85,0.61,-39.62,-2.06,-1.41,18.69,-7.7,-23.0,-12.6
194244,1180,1180,1180,1180,0.08,608,12.14,3.49,-0.05,-40.37,6.55,-1.02,10.02,-7.6,-15.3,-15.1
194244,1180,1180,1180,1180,0.08,608,12.11,3.42,-0.42,-41.11,-5.84,3.65,4.61,-6.9,-22.2,-13.6
194244,1180,1180,1180,1180,0.14,614,12.10,3.29,-0.41,-41.93,6.91,5.12,11.51,-5.8,-10.6,-18.2
194244,1180,1180,1180,1180,0.12,612,12.11,2.88,-1.46,-42.84,4.30,1.95,8.02,-5.6,-7.8,-18.2
194245,1180,1180,1180,1180,0.17,617,12.12,2.34,-2.46,-43.77,-1.30,-3.33,11.82,-2.7,-4.9,-20.0
194245,1180,1180,1180,1180,0.13,613,12.13,2.28,-2.88,-44.67,-6.69,-0.89,17.96,-0.8,-23.9,-17.5
194245,1180,1180,1180,1180,0.13,613,12.11,2.45,-3.26,-45.63,4.23,-5.51,11.40,0.3,-9.2,-21.5
194245,1180,1180,1180,1180,0.14,614,12.11,2.39,-3.22,-46.66,13.51,-0.88,6.78,1.1,-1.0,-20.7
194245,1180,1180,1180,1180,0.21,621,12.12,2.07,-3.77,-47.70,1.76,-4.26,4.09,4.5,1.7,-22.8
194245,1180,1180,1180,1180,0.21,621,12.11,2.41,-3.93,-48.85,-3.28,-0.63,17.91,1.8,-1.3,-22.8
194245,1180,1180,1180,1180,0.24,624,12.11,2.51,-3.68,-50.03,-0.07,1.89,19.60,4.8,-13.7,-23.1
194245,1180,1180,1180,1180,0.19,619,12.11,2.75,-3.88,-51.22,4.73,-4.20,11.47,4.1,9.2,-26.0
194245,1180,1180,1180,1180,0.21,621,12.11,2.82,-3.88,-52.41,6.97,-0.04,9.12,4.9,1.6,-25.4
194245,1180,1180,1180,1180,0.16,616,12.11,2.87,-3.83,-53.49,-5.32,-0.57,7.65,4.7,8.6,-23.0
194245,1180,1180,1180,1180,0.22,622,12.12,3.48,-3.55,-54.67,-9.69,-0.89,9.17,7.4,0.3,-25.1
194245,1180,1180,1180,1180,0.16,616,12.12,3.60,-3.28,-55.90,1.22,0.29,6.92,6.3,-4.3,-25.5
194245,1180,1180,1180,1180,0.25,626,12.11,3.95,-3.19,-57.09,7.13,0.45,-5.73,7.0,14.3,-25.0
194245,1180,1180,1180,1180,0.17,617,12.11,4.52,-3.08,-58.31,5.86,-2.52,11.53,7.3,-3.8,-26.3
194245,1180,1180,1180,1180,0.26,627,12.10,4.60,-2.58,-59.55,16.66,1.71,-3.47,4.3,-0.3,-26.2
194245,1180,1180,1180,1180,0.19,619,12.12,4.65,-2.97,-60.83,-5.33,1.07,5.20,3.6,2.3,-26.7
194245,1180,1180,1180,1180,0.24,624,12.10,5.00,-2.69,-62.09,-0.87,4.96,12.12,2.1,-8.5,-25.5
194245,1180,1180,1180,1180,0.27,628,12.12,5.33,-2.38,-63.34,11.23,-2.14,-0.80,0.6,9.4,-26.2
194245,1180,1180,1180,1180,0.25,626,12.11,5.12,-2.50,-64.65,6.28,-0.84,7.37,0.9,7.1,-29.8
194245,1180,1180,1180,1180,0.24,624,12.12,5.52,-2.41,-66.08,-13.44,-5.14,19.60,0.2,-2.5,-29.6
194246,1180,1180,1180,1180,0.25,626,12.12,5.42,-2.03,-67.55,-11.66,1.23,15.77,2.9,-9.9,-30.0
194246,1180,1180,1180,1180,0.25,626,12.11,5.48,-1.58,-69.09,11.00,1.39,5.12,1.8,7.4,-32.0
194246,1180,1180,1180,1180,0.28,629,12.13,5.51,-1.31,-70.75,19.60,5.77,-2.51,1.5,6.1,-34.2
194246,1180,1180,1180,1180,0.27,628,12.11,5.87,-1.64,-72.34,-18.72,-0.68,17.81,-0.1,-16.2,-30.5
194246,1180,1180,1180,1180,0.29,630,12.12,5.74,-1.03,-73.94,-14.53,3.82,15.84,1.2,-4.2,-31.6
194246,1180,1180,1180,1180,0.30,631,12.11,6.13,-0.51,-75.55,0.44,-3.13,6.25,-0.7,6.0,-33.0
194246,1180,1180,1180,1180,0.25,626,12.12,6.22,-0.64,-77.21,-10.85,-4.87,13.62,-0.8,3.5,-33.0
194246,1180,1180,1180,1180,0.30,631,12.11,5.92,-0.41,-78.86,2.25,0.55,12.23,-2.1,-9.7,-32.9
194246,1180,1180,1180,1180,0.29,630,12.11,5.57,-0.63,-80.43,-15.73,-5.29,19.60,-1.7,-4.7,-31.1
