time,pwm1,pwm2,pwm3,pwm4,depth,press,voltage,roll,pitch,yaw,a_x,a_y,a_z,w_row,w_pitch,w_yaw
204354,1100,1100,1100,1100,0.13,598,11.99,5.96,0.50,61.01,-0.05,0.83,8.69,-0.9,0.7,0.0
204354,1100,1100,1100,1100,0.13,598,11.98,5.90,0.55,61.02,-0.08,1.03,8.54,-1.1,1.2,-0.1
204354,1100,1100,1100,1100,0.13,598,11.98,5.86,0.67,61.01,-0.62,2.13,8.53,-0.2,1.4,-1.2
204355,1200,1200,1200,1200,0.13,598,11.93,5.97,0.93,60.94,7.54,0.48,8.24,1.0,2.3,-2.0
204355,1200,1200,1200,1200,0.15,600,11.87,5.78,0.49,60.77,5.85,0.23,0.30,-2.9,8.7,-5.4
204355,1200,1200,1200,1200,0.13,598,11.86,5.21,0.51,60.46,7.03,0.90,5.23,-11.9,-1.3,-7.2
204355,1200,1200,1200,1200,0.16,601,11.86,4.88,0.43,59.90,-2.31,1.28,14.47,-8.1,-3.1,-13.5
204355,1200,1200,1200,1200,0.15,600,11.85,4.36,0.54,59.40,-0.66,0.38,3.97,-10.2,-14.0,-6.5
204355,1200,1200,1200,1200,0.20,606,11.85,3.78,-0.31,59.08,10.82,-0.18,8.91,-9.5,-8.5,-8.3
204355,1200,1200,1200,1200,0.17,602,11.86,3.48,-0.56,58.60,0.22,0.84,4.23,-8.2,-3.2,-9.7
204355,1200,1200,1200,1200,0.20,606,11.83,2.87,-0.71,58.06,11.46,7.30,7.37,-6.3,-1.8,-10.8
204355,1200,1200,1200,1200,0.18,603,11.84,2.48,-1.27,57.45,-0.93,-2.75,6.01,-5.6,-7.4,-12.9
204355,1200,1200,1200,1200,0.19,605,11.86,2.17,-1.16,56.83,5.60,-2.62,9.24,-5.9,-3.3,-12.7
204355,1200,1200,1200,1200,0.15,600,11.86,1.60,-1.34,56.21,4.52,-1.72,7.98,-7.6,3.5,-13.5
204355,1200,1200,1200,1200,0.19,605,11.84,0.98,-1.83,55.57,-2.38,-2.14,11.82,-4.8,-1.2,-12.6
204355,1200,1200,1200,1200,0.18,603,11.85,0.64,-1.87,54.87,-4.17,3.24,10.91,-4.2,0.8,-14.1
204355,1200,1200,1200,1200,0.22,608,11.85,0.53,-2.15,54.01,-5.55,6.75,19.24,-4.5,-12.4,-17.3
204355,1200,1200,1200,1200,0.21,607,11.83,0.61,-1.60,53.07,4.20,1.21,10.34,-3.7,-0.9,-18.2
204355,1200,1200,1200,1200,0.22,608,11.84,0.60,-1.37,52.04,2.09,1.01,9.88,-2.9,-7.4,-20.3
204355,1200,1200,1200,1200,0.27,613,11.85,0.52,-1.48,50.90,-6.96,0.31,9.57,-3.8,-6.2,-24.2
204355,1200,1200,1200,1200,0.25,611,11.87,0.34,-1.84,49.65,-1.68,2.71,12.90,-2.0,-4.7,-24.5
204355,1200,1200,1200,1200,0.27,613,11.84,0.60,-1.14,48.32,-3.85,0.77,19.06,-0.5,-3.5,-27.0
204355,1200,1200,1200,1200,0.29,615,11.86,0.26,-1.44,47.01,-3.11,0.18,8.52,3.1,-6.3,-26.6
204356,1200,1200,1200,1200,0.33,619,11.83,0.35,-1.63,45.71,0.89,-1.55,5.08,0.0,-6.6,-26.2
204356,1200,1200,1200,1200,0.30,616,11.85,0.07,-1.74,44.40,-5.42,5.46,10.71,2.0,-2.0,-26.5
204356,1200,1200,1200,1200,0.29,615,11.86,0.07,-1.90,43.06,4.18,-1.80,9.77,2.4,0.2,-27.5
204356,1200,1200,1200,1200,0.34,620,11.85,0.40,-2.27,41.67,-1.38,-0.54,4.23,4.2,0.0,-28.0
204356,1200,1200,1200,1200,0.30,616,11.85,0.77,-2.28,40.30,-0.07,-3.94,7.21,4.4,-2.1,-26.4
204356,1200,1200,1200,1200,0.32,618,11.85,0.85,-2.54,38.92,2.84,-2.64,8.39,5.2,-4.1,-27.4
204356,1200,1200,1200,1200,0.33,619,11.85,0.80,-2.94,37.57,7.22,-4.89,9.19,4.9,5.1,-26.8
204356,1200,1200,1200,1200,0.36,623,11.84,0.93,-2.85,36.34,-11.61,1.14,12.25,6.3,-10.1,-24.8
204356,1200,1200,1200,1200,0.35,622,11.86,1.16,-2.70,35.14,7.90,0.48,5.64,5.4,9.7,-25.1
204356,1200,1200,1200,1200,0.36,623,11.85,1.09,-2.62,33.93,7.40,-1.30,7.24,3.1,2.7,-26.9
204356,1200,1200,1200,1200,0.39,626,11.84,1.14,-2.43,32.69,-2.77,3.19,12.03,1.4,0.4,-25.5
204356,1200,1200,1200,1200,0.34,620,11.85,1.63,-2.29,31.42,-3.94,5.31,12.56,4.7,0.1,-26.8
204356,1200,1200,1200,1200,0.37,624,11.86,2.03,-1.15,30.06,1.71,1.19,7.35,4.8,7.0,-26.7
204356,1200,1200,1200,1200,0.34,620,11.84,2.62,-1.03,28.80,1.36,-0.22,12.51,1.2,9.4,-25.3
204356,1200,1200,1200,1200,0.37,624,11.85,2.92,-0.28,27.48,-3.72,-0.33,9.19,0.5,1.9,-28.3
204356,1200,1200,1200,1200,0.39,626,11.86,2.94,-0.50,26.08,7.00,-1.40,11.61,3.1,10.6,-27.2
204356,1200,1200,1200,1200,0.39,626,11.86,2.74,-0.41,24.70,-15.42,0.50,16.29,0.0,-0.1,-27.8
204356,1200,1200,1200,1200,0.39,626,11.84,3.08,0.02,23.34,7.89,-2.82,-1.08,1.8,14.8,-27.3
204356,1200,1200,1200,1200,0.37,624,11.86,3.06,-0.09,21.97,7.65,2.04,10.45,-1.8,2.9,-28.3
204356,1200,1200,1200,1200,0.43,630,11.85,3.17,-0.41,20.60,-4.34,2.09,10.37,-1.8,-4.8,-27.2
204357,1200,1200,1200,1200,0.39,626,11.84,2.88,-0.38,19.13,1.05,-3.90,11.75,-3.1,-3.6,-31.2
204357,1200,1200,1200,1200,0.44,631,11.83,2.92,-0.73,17.54,6.02,-2.52,8.88,-2.3,7.2,-32.2
204357,1200,1200,1200,1200,0.39,626,11.85,3.13,-1.10,15.89,5.10,-4.62,5.44,2.5,0.1,-32.8
204357,1200,1200,1200,1200,0.42,629,11.85,3.07,-1.21,14.22,1.97,0.60,4.27,3.2,-6.5,-33.9
204357,1200,1200,1200,1200,0.43,630,11.84,3.31,-1.24,12.52,-0.62,-0.21,10.49,4.9,-7.1,-33.8
204357,1200,1200,1200,1200,0.41,628,11.84,3.36,-1.05,10.81,2.03,2.25,5.74,5.0,-1.8,-34.1
204357,1200,1200,1200,1200,0.46,633,11.85,3.73,-1.00,9.07,0.84,3.36,6.66,6.1,-3.7,-33.4
204357,1200,1200,1200,1200,0.41,628,11.84,3.63,-1.12,7.38,3.64,1.21,15.14,4.6,-5.9,-33.3
204357,1200,1200,1200,1200,0.46,633,11.86,3.94,-1.34,5.78,-0.59,-1.37,6.53,4.3,1.6,-31.1
204357,1200,1200,1200,1200,0.48,635,11.83,4.20,-0.98,4.14,-1.59,0.81,5.01,0.2,0.5,-32.7
204357,1200,1200,1200,1200,0.44,631,11.86,3.87,-1.21,2.58,-12.72,-0.65,14.10,0.3,0.2,-29.7
204357,1200,1200,1200,1200,0.41,628,11.83,3.37,-1.83,1.17,5.17,2.96,7.81,2.1,-3.4,-29.1
204357,1200,1200,1200,1200,0.44,631,11.85,3.26,-1.68,-0.35,-5.86,1.65,4.25,-0.1,-4.6,-30.4
204357,1200,1200,1200,1200,0.45,632,11.83,3.74,-0.77,-1.86,-2.11,1.86,5.75,-0.6,6.0,-29.9
204357,1200,1200,1200,1200,0.45,632,11.84,3.76,-0.72,-3.33,12.81,-0.90,0.87,-0.2,10.4,-30.2
204357,1200,1200,1200,1200,0.46,633,11.83,3.72,-0.47,-4.78,-2.30,0.44,9.88,0.4,3.2,-30.2
204357,1200,1200,1200,1200,0.45,632,11.85,3.73,-0.08,-6.16,1.09,0.22,5.20,2.0,9.4,-27.3
204357,1200,1200,1200,1200,0.46,633,11.85,3.72,0.09,-7.52,4.28,-3.88,9.22,1.0,11.0,-27.6
204357,1200,1200,1200,1200,0.49,636,11.83,3.62,-0.09,-8.83,-1.16,-0.17,5.47,2.0,8.0,-26.9
204357,1200,1200,1200,1200,0.45,632,11.83,3.82,0.89,-10.12,4.92,1.17,7.70,-2.4,4.8,-25.2
204358,1200,1200,1200,1200,0.46,633,11.84,3.64,0.75,-11.38,2.73,0.61,7.92,-2.6,14.3,-26.8
204358,1200,1200,1200,1200,0.49,636,11.85,3.35,1.19,-12.69,8.39,-0.64,3.54,-2.7,3.5,-26.1
204358,1200,1200,1200,1200,0.49,636,11.86,3.26,1.84,-14.04,0.54,-1.45,7.77,-1.6,6.2,-28.1
204358,1200,1200,1200,1200,0.46,633,11.85,3.07,1.69,-15.44,12.87,-0.98,7.45,-0.1,7.2,-29.5
