time,pwm1,pwm2,pwm3,pwm4,depth,press,voltage,roll,pitch,yaw,a_x,a_y,a_z,w_row,w_pitch,w_yaw
134722,1100,1100,1100,1100,0.11,611,12.22,6.68,0.99,115.92,-0.21,0.98,8.69,1.3,0.1,-0.4
134722,1100,1100,1100,1100,0.09,609,12.21,6.74,1.00,115.90,-0.09,0.93,8.57,1.5,0.3,-0.4
134722,1198,1198,1198,1198,0.16,616,12.20,6.85,0.98,115.86,-3.19,0.45,9.93,0.0,0.6,-1.5
134722,1198,1198,1198,1198,0.11,611,12.16,6.78,1.24,115.69,-1.00,-1.30,6.63,-0.1,-11.4,-3.8
134722,1198,1198,1198,1198,0.08,608,12.10,6.88,-0.00,115.23,5.01,0.30,6.76,2.8,-39.2,-8.0
134722,1198,1198,1198,1198,0.13,613,12.08,7.35,-2.74,114.45,-0.96,-1.23,8.01,18.0,-54.9,-10.8
134722,1198,1198,1198,1198,0.13,613,12.07,8.02,-4.56,113.51,-2.12,0.19,9.71,13.3,-35.6,-13.7
134722,1198,1198,1198,1198,0.15,615,12.08,8.23,-4.80,112.56,4.35,5.44,4.13,-4.8,-12.5,-19.9
134722,1198,1198,1198,1198,0.18,619,12.08,7.73,-5.67,111.61,5.77,2.09,10.49,-12.9,-3.2,-18.4
134722,1198,1198,1198,1198,0.24,625,12.07,7.09,-4.87,110.83,2.49,-1.56,12.20,-14.6,5.4,-16.1
134723,1198,1198,1198,1198,0.17,617,12.07,6.24,-4.17,110.06,-8.18,6.06,13.63,-15.4,11.7,-17.0
134723,1198,1198,1198,1198,0.21,622,12.07,5.78,-2.13,109.21,-6.32,4.54,14.40,-16.2,10.4,-16.5
134723,1198,1198,1198,1198,0.23,624,12.07,5.25,-0.95,108.40,4.24,0.56,5.01,-12.6,18.6,-17.8
134723,1198,1198,1198,1198,0.18,619,12.06,4.65,-0.19,107.47,12.97,-0.28,9.26,-8.5,18.7,-19.9
134723,1198,1198,1198,1198,0.22,623,12.07,3.97,0.24,106.53,-1.84,-1.85,13.20,-6.7,10.0,-20.8
134723,1198,1198,1198,1198,0.26,627,12.06,3.51,1.44,105.45,-12.86,-1.72,16.11,-5.2,7.7,-23.9
134723,1198,1198,1198,1198,0.25,626,12.08,3.29,1.80,104.23,7.99,-2.12,3.34,-6.0,16.7,-27.2
134723,1198,1198,1198,1198,0.24,625,12.08,3.06,1.70,103.00,-0.30,-1.02,6.44,-2.5,5.8,-24.0
134723,1198,1198,1198,1198,0.28,629,12.07,2.94,2.44,101.73,1.76,2.90,11.67,-1.4,5.2,-27.8
134723,1198,1198,1198,1198,0.24,625,12.08,3.43,2.55,100.39,1.13,4.33,13.80,2.6,12.1,-25.7
134723,1198,1198,1198,1198,0.28,629,12.08,3.66,3.11,98.98,-3.52,0.31,9.42,3.5,0.5,-27.8
134723,1198,1198,1198,1198,0.29,630,12.07,3.36,4.39,97.45,-6.41,-0.94,13.71,3.1,10.9,-30.9
134723,1198,1198,1198,1198,0.30,631,12.08,3.49,4.67,95.96,3.15,5.58,6.06,6.2,1.3,-29.6
134723,1198,1198,1198,1198,0.32,633,12.05,3.99,3.40,94.47,0.09,-3.59,4.91,5.5,0.3,-32.3
134723,1198,1198,1198,1198,0.28,629,12.06,4.17,2.87,92.92,-11.28,3.10,17.15,4.9,0.2,-30.3
134723,1198,1198,1198,1198,0.31,632,12.08,4.36,3.49,91.47,5.86,-1.00,2.45,3.7,0.2,-29.4
134723,1198,1198,1198,1198,0.30,631,12.10,4.25,2.40,89.86,9.13,-1.66,3.95,5.7,2.1,-33.4
134723,1198,1198,1198,1198,0.34,635,12.08,4.42,2.42,88.25,-3.91,3.51,13.07,4.8,-4.4,-31.1
134723,1198,1198,1198,1198,0.33,634,12.07,4.46,2.75,86.62,-1.48,-2.23,6.30,5.5,-2.1,-31.8
134723,1198,1198,1198,1198,0.31,632,12.08,4.52,3.26,84.89,-8.04,3.62,9.22,4.4,-3.8,-34.1
134724,1198,1198,1198,1198,0.32,633,12.08,4.71,3.01,83.20,-9.02,2.43,9.49,3.7,-3.4,-35.2
134724,1198,1198,1198,1198,0.33,634,12.06,5.22,2.48,81.47,10.58,-0.04,9.43,4.9,-3.7,-35.1
134724,1198,1198,1198,1198,0.34,635,12.06,5.43,2.49,79.76,-17.81,1.13,19.60,2.9,-4.3,-35.5
134724,1198,1198,1198,1198,0.33,634,12.07,5.38,4.51,78.03,0.95,-3.55,10.23,1.5,0.1,-35.4
134724,1198,1198,1198,1198,0.31,632,12.07,5.04,5.10,76.33,5.40,-1.98,13.10,-0.1,-1.6,-33.4
134724,1198,1198,1198,1198,0.34,635,12.08,4.56,5.05,74.60,0.63,2.02,11.92,-0.2,6.2,-36.7
134724,1198,1198,1198,1198,0.35,636,12.07,4.28,5.27,72.81,1.22,2.93,4.73,-2.1,0.2,-33.9
134724,1198,1198,1198,1198,0.36,638,12.07,3.99,5.59,71.11,-3.34,3.16,11.76,0.1,0.0,-34.5
134724,1198,1198,1198,1198,0.38,640,12.07,3.49,5.46,69.37,-2.62,-1.15,5.50,-0.9,1.0,-34.5
134724,1198,1198,1198,1198,0.40,642,12.07,3.37,5.80,67.58,1.30,1.74,9.03,0.2,6.7,-35.7
134724,1198,1198,1198,1198,0.39,641,12.07,3.12,5.90,65.74,1.23,-0.34,10.71,0.2,3.5,-37.6
134724,1198,1198,1198,1198,0.35,636,12.06,2.63,6.94,63.89,0.62,2.67,13.27,0.6,5.2,-35.5
134724,1198,1198,1198,1198,0.39,641,12.09,2.33,6.67,62.05,-4.66,0.47,12.71,5.3,2.1,-36.3
134724,1198,1198,1198,1198,0.34,635,12.08,2.23,7.02,60.22,2.44,3.56,2.79,1.7,2.9,-36.4
134724,1198,1198,1198,1198,0.36,638,12.08,2.50,7.18,58.47,2.61,-1.60,11.61,2.1,5.7,-33.3
134724,1198,1198,1198,1198,0.39,641,12.08,2.19,6.69,56.68,6.27,-1.76,1.97,2.7,4.1,-34.1
134724,1198,1198,1198,1198,0.41,643,12.08,2.33,5.96,55.03,-6.38,0.66,16.52,3.3,0.2,-31.6
134724,1198,1198,1198,1198,0.39,641,12.08,2.19,6.31,53.44,-6.50,0.31,6.37,2.1,-2.9,-30.2
134724,1198,1198,1198,1198,0.42,644,12.07,2.02,6.80,51.84,-10.63,4.15,12.39,-0.2,-0.9,-30.7
134724,1198,1198,1198,1198,0.45,647,12.07,1.74,6.74,50.32,8.16,-2.31,9.95,-1.5,4.5,-29.5
134725,1198,1198,1198,1198,0.42,644,12.06,1.46,5.72,48.75,5.19,0.81,12.13,-0.9,5.3,-31.5
134725,1198,1198,1198,1198,0.43,645,12.07,1.58,4.99,47.23,5.74,1.68,9.47,-0.5,-2.1,-31.0
134725,1198,1198,1198,1198,0.41,643,12.07,1.13,5.48,45.61,6.33,-5.05,8.35,-1.2,-0.2,-32.3
134725,1198,1198,1198,1198,0.43,645,12.07,0.98,5.26,43.98,3.66,1.34,8.55,-2.0,-1.6,-33.0
134725,1198,1198,1198,1198,0.45,647,12.07,0.67,5.20,42.30,-3.59,0.65,11.69,-1.5,-2.9,-33.8
134725,1198,1198,1198,1198,0.46,648,12.07,0.55,5.90,40.65,-10.08,-1.65,8.95,0.0,5.8,-32.5
134725,1198,1198,1198,1198,0.39,641,12.09,0.19,6.64,39.05,-1.79,2.13,11.05,3.4,0.7,-30.8
134725,1198,1198,1198,1198,0.44,646,12.06,-0.11,6.52,37.44,-0.27,-0.93,4.81,1.3,2.3,-31.1
134725,1198,1198,1198,1198,0.45,647,12.07,-0.11,6.89,35.89,-12.18,-2.61,18.15,0.4,-1.6,-32.1
134725,1198,1198,1198,1198,0.45,647,12.05,-0.08,8.13,34.35,10.75,-0.27,4.92,2.1,1.5,-30.8
134725,1198,1198,1198,1198,0.43,645,12.06,-0.23,7.14,32.82,-2.32,4.14,11.76,0.7,1.8,-28.9
134725,1198,1198,1198,1198,0.42,644,12.06,0.04,7.12,31.43,-2.03,-1.75,8.57,2.1,4.7,-26.6
134725,1198,1198,1198,1198,0.52,654,12.06,-0.26,7.77,30.04,-8.45,0.09,14.39,3.1,5.2,-26.2
134725,1198,1198,1198,1198,0.47,649,12.08,-0.31,8.00,28.72,7.74,-4.57,15.48,3.9,6.5,-25.6
134725,1198,1198,1198,1198,0.45,647,12.04,-0.49,8.31,27.39,4.13,-6.46,12.28,3.8,5.0,-26.3
134725,1198,1198,1198,1198,0.45,647,12.06,-0.36,8.53,26.07,-2.11,3.33,9.21,3.5,6.5,-24.6
134725,1198,1198,1198,1198,0.47,649,12.08,0.03,8.34,24.85,-6.21,4.26,8.33,1.3,1.0,-23.6
134725,1198,1198,1198,1198,0.41,643,12.07,0.05,7.87,23.61,3.03,-1.98,11.75,-0.5,-0.4,-25.0
134725,1198,1198,1198,1198,0.45,647,12.07,-0.25,7.92,22.37,-11.67,1.70,12.38,0.8,4.1,-23.3
134725,1198,1198,1198,1198,0.50,652,12.06,-0.20,8.53,21.23,3.76,-3.68,11.30,2.1,1.5,-22.6
134726,1198,1198,1198,1198,0.49,651,12.06,-0.25,8.41,20.04,-6.92,3.92,18.37,0.7,2.8,-23.3
134726,1198,1198,1198,1198,0.46,648,12.07,-0.51,8.68,18.82,2.60,-4.00,14.04,2.6,1.2,-23.6
134726,1198,1198,1198,1198,0.46,648,12.06,-0.69,8.92,17.65,-7.95,0.09,10.53,5.0,4.0,-22.0
134726,1198,1198,1198,1198,0.49,651,12.05,-0.83,8.02,16.55,6.89,-1.05,2.80,5.0,2.7,-20.8
134726,1198,1198,1198,1198,0.53,656,12.05,-0.89,7.17,15.58,-1.37,-1.68,9.75,3.0,3.7,-18.9
134726,1198,1198,1198,1198,0.49,651,12.09,-0.94,6.49,14.71,-0.50,0.87,11.06,2.0,0.7,-17.5
134726,1198,1198,1198,1198,0.52,655,12.07,-1.00,6.20,13.86,0.53,-5.82,3.05,3.4,-0.3,-15.7
134726,1198,1198,1198,1198,0.52,655,12.06,-1.07,6.10,13.04,11.03,2.58,-0.15,2.9,-1.2,-15.7
134726,1198,1198,1198,1198,0.50,652,12.05,-0.97,4.98,12.36,-3.07,3.89,10.99,2.0,-1.4,-13.3
134726,1198,1198,1198,1198,0.52,654,12.07,-0.74,6.36,11.73,-8.81,-1.78,12.58,2.1,3.3,-12.6
134726,1198,1198,1198,1198,0.49,651,12.07,-0.88,6.32,11.18,-0.51,0.89,5.04,3.9,-0.4,-9.3
134726,1198,1198,1198,1198,0.50,652,12.05,-0.31,5.29,10.71,11.18,0.04,5.42,5.1,5.5,-9.2
134726,1198,1198,1198,1198,0.54,657,12.06,0.37,4.76,10.30,0.32,0.90,5.10,3.8,4.3,-8.9
134726,1198,1198,1198,1198,0.51,653,12.06,0.83,4.27,9.88,2.85,1.87,10.22,5.5,0.2,-7.9
134726,1198,1198,1198,1198,0.52,655,12.07,0.76,3.82,9.46,-11.25,-0.59,13.90,4.9,2.9,-7.9
134726,1198,1198,1198,1198,0.54,657,12.07,0.95,4.01,9.09,-2.71,2.77,8.09,6.4,-3.4,-5.5
134726,1198,1198,1198,1198,0.55,658,12.08,1.63,4.12,8.79,-6.98,-1.45,13.13,7.6,-2.2,-7.1
134726,1198,1198,1198,1198,0.57,660,12.07,1.95,4.76,8.46,-15.86,-1.04,11.81,10.2,-1.0,-6.8
134726,1198,1198,1198,1198,0.54,657,12.06,2.52,4.51,8.26,-0.92,0.71,8.69,9.9,-1.1,-4.2
134726,1198,1198,1198,1198,0.57,660,12.06,2.88,4.24,8.02,-4.02,-1.42,9.33,5.9,0.0,-5.0
134727,1198,1198,1198,1198,0.54,657,12.07,3.18,4.35,7.85,-7.83,2.61,16.63,4.9,-2.8,-0.9
134727,1198,1198,1198,1198,0.56,659,12.07,3.69,4.78,7.75,-2.89,1.96,6.55,5.6,-3.4,-3.4
134727,1198,1198,1198,1198,0.53,656,12.06,3.93,4.38,7.60,10.02,3.34,2.71,2.4,-0.1,-3.5
134727,1198,1198,1198,1198,0.54,657,12.06,4.32,3.64,7.47,-6.59,-0.51,12.90,2.9,-0.4,-3.1
134727,1198,1198,1198,1198,0.53,656,12.07,4.27,4.06,7.26,2.08,0.86,8.11,1.2,-0.7,-5.3
134727,1198,1198,1198,1198,0.53,656,12.07,4.24,3.60,7.02,-2.02,1.46,9.67,1.2,-0.7,-3.6
134727,1198,1198,1198,1198,0.55,658,12.06,4.42,3.28,6.72,2.06,7.32,9.20,3.7,-1.7,-5.9
134727,1198,1198,1198,1198,0.57,660,12.06,4.53,2.63,6.41,-1.83,-0.62,12.03,-0.3,-6.0,-7.1
134727,1198,1198,1198,1198,0.56,659,12.06,4.15,3.00,5.96,-13.73,-1.67,15.04,-0.9,1.6,-8.3
134727,1198,1198,1198,1198,0.56,659,12.07,4.10,2.81,5.48,-1.92,-3.96,10.01,-0.6,-0.2,-10.1
134727,1198,1198,1198,1198,0.55,658,12.05,4.21,2.96,4.96,7.93,2.75,10.01,-0.9,-0.1,-10.4
134727,1198,1198,1198,1198,0.52,655,12.04,4.17,3.46,4.41,-5.84,6.36,13.56,-1.9,-4.8,-10.2
134727,1198,1198,1198,1198,0.59,662,12.05,3.88,3.75,3.83,0.46,-0.24,8.33,-1.1,4.2,-13.8
134727,1198,1198,1198,1198,0.57,660,12.05,3.95,3.63,3.18,-1.98,-1.09,6.34,-3.1,1.6,-13.7
134727,1198,1198,1198,1198,0.62,665,12.06,3.96,3.53,2.49,-0.34,-2.36,0.72,-2.4,0.0,-14.2
134727,1198,1198,1198,1198,0.60,663,12.05,3.72,3.18,1.62,11.31,-1.25,8.22,-1.2,-2.6,-18.3
134727,1198,1198,1198,1198,0.60,663,12.07,3.10,3.38,0.66,9.70,0.98,1.73,-2.0,-3.8,-18.9
134727,1198,1198,1198,1198,0.61,664,12.08,2.92,2.83,-0.41,-7.38,2.17,7.90,-3.3,6.9,-22.2
134727,1198,1198,1198,1198,0.56,659,12.04,3.14,3.51,-1.56,-3.14,2.13,13.12,-2.7,3.7,-24.4
134727,1198,1198,1198,1198,0.61,664,12.05,2.95,3.93,-2.78,-4.26,2.87,9.46,-3.2,5.7,-25.3
134728,1198,1198,1198,1198,0.61,664,12.06,2.69,4.15,-4.08,6.63,1.23,7.98,-1.6,0.7,-26.8
134728,1198,1198,1198,1198,0.57,660,12.05,2.69,3.57,-5.44,-3.72,1.36,16.60,-0.4,-4.5,-26.9
134728,1198,1198,1198,1198,0.59,662,12.05,2.76,3.48,-6.83,-1.57,0.15,5.96,0.1,2.1,-27.4
134728,1198,1198,1198,1198,0.62,665,12.06,2.90,3.07,-8.17,2.26,-0.51,9.97,2.7,3.3,-27.9
134728,1198,1198,1198,1198,0.59,662,12.07,2.70,3.84,-9.57,7.61,2.57,10.29,2.1,7.7,-28.9
134728,1198,1198,1198,1198,0.57,660,12.05,2.91,3.79,-10.93,1.77,1.18,3.09,0.8,2.0,-26.7
134728,1198,1198,1198,1198,0.58,661,12.06,2.77,4.41,-12.30,-11.77,0.77,15.24,3.1,-0.2,-27.7
134728,1198,1198,1198,1198,0.59,662,12.06,2.44,5.30,-13.74,-9.22,-4.80,7.21,1.2,-3.1,-26.6
134728,1198,1198,1198,1198,0.65,668,12.07,2.66,5.95,-15.08,5.57,-0.62,1.75,4.8,6.9,-29.7
134728,1198,1198,1198,1198,0.60,663,12.06,2.90,5.02,-16.48,5.41,-3.53,10.22,1.8,3.4,-27.3
134728,1198,1198,1198,1198,0.61,664,12.06,2.90,4.59,-17.91,6.43,1.56,9.16,2.9,2.7,-30.2
134728,1198,1198,1198,1198,0.62,665,12.06,2.76,4.56,-19.42,-1.01,-3.61,12.11,2.5,-1.6,-30.6
134728,1198,1198,1198,1198,0.58,661,12.06,2.54,5.22,-20.95,6.00,1.23,13.49,2.9,4.0,-30.6
134728,1198,1198,1198,1198,0.61,664,12.07,2.52,4.71,-22.40,2.52,-0.53,12.05,2.1,7.0,-30.0
134728,1198,1198,1198,1198,0.57,660,12.06,2.32,5.90,-23.83,-7.68,-3.01,15.33,3.2,5.7,-28.1
134728,1198,1198,1198,1198,0.58,661,12.06,2.12,6.96,-25.33,-1.68,-0.75,18.93,3.2,6.8,-29.8
134728,1198,1198,1198,1198,0.62,665,12.05,1.97,7.97,-26.77,-6.77,2.21,6.86,3.4,1.8,-28.2
134728,1198,1198,1198,1198,0.62,665,12.08,1.75,7.01,-28.16,-3.32,1.96,8.91,1.1,-10.6,-26.6
