time,pwm1,pwm2,pwm3,pwm4,depth,press,voltage,roll,pitch,yaw,a_x,a_y,a_z,w_row,w_pitch,w_yaw
204826,1100,1100,1100,1100,0.14,600,11.96,5.69,0.51,-60.27,-0.12,0.87,8.67,-0.2,1.3,0.0
204826,1100,1100,1100,1100,0.11,597,11.95,5.68,0.58,-60.26,-0.17,0.82,8.68,-0.1,0.8,0.1
204826,1100,1100,1100,1100,0.12,598,11.94,5.68,0.62,-60.25,-0.14,0.88,8.70,-0.1,0.1,0.1
204826,1100,1100,1100,1100,0.04,590,11.93,5.68,0.62,-60.25,-0.18,0.90,8.72,0.0,-0.4,0.1
204827,1202,1202,1202,1202,0.11,597,11.87,5.69,0.59,-60.25,-0.09,0.81,8.62,0.2,-1.2,0.1
204827,1202,1202,1202,1202,0.15,601,11.86,5.71,0.54,-60.25,-0.13,0.86,8.69,0.3,-1.3,0.2
204827,1202,1202,1202,1202,0.11,597,11.83,5.74,0.49,-60.24,-0.01,0.84,8.69,0.6,-1.2,0.2
204827,1202,1202,1202,1202,0.14,600,11.83,5.79,0.43,-60.23,-0.04,0.91,8.76,0.9,-0.9,0.3
204827,1202,1202,1202,1202,0.08,594,11.82,5.82,0.37,-60.25,1.02,0.00,8.11,1.0,0.1,-1.4
204827,1202,1202,1202,1202,0.16,602,11.83,5.15,-1.23,-62.62,1.56,4.28,10.68,-9.2,3.7,-11.6
204827,1202,1202,1202,1202,0.17,603,11.83,4.52,-1.41,-63.21,0.49,3.18,9.87,-8.2,-0.9,-12.9
204827,1202,1202,1202,1202,0.19,606,11.80,4.23,-1.09,-63.87,-1.07,0.78,9.38,-5.9,-2.9,-14.0
204827,1202,1202,1202,1202,0.19,606,11.82,4.06,-0.73,-64.58,1.17,2.68,5.10,-4.0,8.1,-15.6
204827,1202,1202,1202,1202,0.15,601,11.81,3.78,-0.50,-65.40,-4.78,1.44,14.48,-5.1,-0.2,-16.1
204827,1202,1202,1202,1202,0.18,604,11.83,3.44,0.20,-66.19,-3.28,-0.41,9.69,-5.1,-0.5,-15.8
204827,1202,1202,1202,1202,0.25,612,11.82,3.13,0.10,-67.06,10.69,-7.60,10.80,-2.6,19.3,-19.5
204827,1202,1202,1202,1202,0.24,611,11.82,2.88,0.06,-68.08,-0.75,-1.13,9.95,-1.3,-1.8,-21.5
204827,1202,1202,1202,1202,0.22,609,11.80,2.92,0.33,-69.16,-4.12,-2.98,10.14,-0.5,-8.9,-23.3
204827,1202,1202,1202,1202,0.23,610,11.81,2.56,0.21,-70.32,-6.42,1.49,13.35,-0.9,2.4,-24.9
204827,1202,1202,1202,1202,0.26,613,11.82,2.43,0.29,-71.62,-5.43,-2.07,12.79,-2.1,2.7,-25.1
204827,1202,1202,1202,1202,0.20,607,11.81,2.15,0.16,-72.86,-7.79,4.26,12.02,2.4,-2.2,-24.0
204827,1202,1202,1202,1202,0.24,611,11.83,2.45,0.66,-74.12,8.53,1.10,2.82,2.7,-3.1,-23.9
204827,1202,1202,1202,1202,0.32,619,11.82,2.42,-0.07,-75.38,-17.90,4.15,14.04,4.2,-13.0,-23.9
204827,1202,1202,1202,1202,0.29,616,11.82,2.74,0.60,-76.72,-1.55,0.78,11.84,3.4,-11.7,-25.8
204828,1202,1202,1202,1202,0.30,617,11.81,2.74,0.23,-78.04,0.33,3.86,7.32,3.2,-8.5,-26.3
204828,1202,1202,1202,1202,0.32,619,11.80,2.84,-0.21,-79.43,-5.37,1.77,6.89,2.7,-9.8,-28.9
204828,1202,1202,1202,1202,0.29,616,11.82,2.67,-0.19,-80.80,4.81,-0.40,9.31,1.4,2.1,-26.5
204828,1202,1202,1202,1202,0.34,621,11.83,2.58,-0.73,-82.08,3.21,0.36,7.21,2.0,-3.1,-24.7
204828,1202,1202,1202,1202,0.31,618,11.81,2.60,-0.57,-83.41,9.94,3.19,0.58,5.2,7.9,-26.8
204828,1202,1202,1202,1202,0.33,620,11.83,2.78,-0.40,-84.77,8.30,-1.77,-1.32,4.4,6.7,-26.5
204828,1202,1202,1202,1202,0.35,623,11.81,3.07,-0.03,-86.07,-5.02,-2.46,7.62,3.8,2.5,-27.1
204828,1202,1202,1202,1202,0.35,623,11.82,3.12,0.09,-87.48,-2.72,1.77,10.11,1.8,7.0,-28.3
204828,1202,1202,1202,1202,0.35,623,11.81,2.86,-0.04,-88.85,6.31,0.00,5.88,0.4,4.3,-27.2
204828,1202,1202,1202,1202,0.38,626,11.82,2.71,0.11,-90.21,1.44,2.52,9.67,3.5,-1.8,-28.6
204828,1202,1202,1202,1202,0.40,628,11.83,2.85,0.36,-91.62,-9.56,-4.24,19.50,2.1,2.4,-30.3
204828,1202,1202,1202,1202,0.37,625,11.83,2.78,-0.16,-93.06,4.52,-5.35,7.59,0.9,8.2,-30.2
204828,1202,1202,1202,1202,0.37,625,11.82,2.79,-0.49,-94.53,-14.70,1.42,10.98,3.9,-0.1,-30.8
204828,1202,1202,1202,1202,0.36,624,11.83,3.07,-0.60,-96.08,-0.13,3.29,6.45,4.9,4.8,-31.6
204828,1202,1202,1202,1202,0.41,629,11.82,3.31,-0.84,-97.63,-7.06,1.05,15.63,7.1,-8.4,-32.4
204828,1202,1202,1202,1202,0.37,625,11.84,3.46,-0.60,-99.28,-17.37,6.89,17.87,8.2,-0.9,-34.1
204828,1202,1202,1202,1202,0.42,630,11.80,4.18,0.01,-100.93,-8.28,-4.18,14.31,7.2,-12.9,-33.8
204828,1202,1202,1202,1202,0.41,629,11.81,4.47,-0.18,-102.68,-8.48,-0.11,13.56,7.0,0.1,-37.2
204828,1202,1202,1202,1202,0.41,629,11.81,4.72,0.15,-104.39,2.60,3.44,7.85,4.4,-1.3,-34.7
204828,1202,1202,1202,1202,0.38,626,11.79,4.86,-0.57,-106.19,4.93,-5.00,2.84,3.7,0.4,-35.7
204829,1202,1202,1202,1202,0.40,628,11.82,4.85,-0.49,-107.96,1.50,0.81,7.25,-0.4,-2.7,-36.5
204829,1202,1202,1202,1202,0.41,629,11.81,4.90,-1.03,-109.81,2.71,-5.79,11.86,1.6,-0.4,-36.2
